datetime,patients,doctors_available,nurses_available,appointments_count,or_bookings_count,occupied_beds,waiting_patients,hour,day_of_week,month,week_number,is_weekend,season,holiday,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24
2025-02-06 06:00:00,74.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,2,6,0,0,0,74.0,81.0,69.66666666666667,72.83333333333333,95.20833333333333
2025-02-06 07:00:00,77.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,2,6,0,0,0,74.0,91.0,71.66666666666667,71.33333333333333,94.91666666666667
2025-02-06 08:00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,2,6,0,0,0,77.0,93.0,75.0,71.83333333333333,94.33333333333333
2025-02-06 09:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,2,6,0,0,0,85.0,94.0,78.66666666666667,74.16666666666667,94.0
2025-02-06 10:00:00,103.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,2,6,0,0,0,91.0,92.0,84.33333333333333,78.0,93.875
2025-02-06 11:00:00,102.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,2,6,0,0,0,103.0,101.0,93.0,84.0,94.33333333333333
2025-02-06 12:00:00,106.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,6,0,0,0,102.0,107.0,98.66666666666667,88.66666666666667,94.375
2025-02-06 13:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,2,6,0,0,0,106.0,108.0,103.66666666666667,94.0,94.33333333333333
2025-02-06 14:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,2,6,0,0,0,104.0,110.0,104.0,98.5,94.16666666666667
2025-02-06 15:00:00,112.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,2,6,0,0,0,110.0,112.0,106.66666666666667,102.66666666666667,94.16666666666667
2025-02-06 16:00:00,116.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,2,6,0,0,0,112.0,114.0,108.66666666666667,106.16666666666667,94.16666666666667
2025-02-06 17:00:00,114.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,2,6,0,0,0,116.0,119.0,112.66666666666667,108.33333333333333,94.25
2025-02-06 18:00:00,115.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,2,6,0,0,0,114.0,117.0,114.0,110.33333333333333,94.04166666666667
2025-02-06 19:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,2,6,0,0,0,115.0,118.0,115.0,111.83333333333333,93.95833333333333
2025-02-06 20:00:00,99.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,2,6,0,0,0,110.0,112.0,113.0,112.83333333333333,93.625
2025-02-06 21:00:00,92.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3,2,6,0,0,0,99.0,98.0,108.0,111.0,93.08333333333333
2025-02-06 22:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3,2,6,0,0,0,92.0,91.0,100.33333333333333,107.66666666666667,92.83333333333333
2025-02-06 23:00:00,93.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,2,6,0,0,0,90.0,90.0,93.66666666666667,103.33333333333333,92.79166666666667
2025-02-07 00:00:00,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,6,0,0,0,93.0,83.0,91.66666666666667,99.83333333333333,92.91666666666667
2025-02-07 01:00:00,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,6,0,0,0,82.0,74.0,88.33333333333333,94.33333333333333,92.875
2025-02-07 02:00:00,81.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,6,0,0,0,73.0,71.0,82.66666666666667,88.16666666666667,92.83333333333333
2025-02-07 03:00:00,78.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,6,0,0,0,81.0,68.0,78.66666666666667,85.16666666666667,93.25
2025-02-07 04:00:00,77.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2,6,0,0,0,78.0,67.0,77.33333333333333,82.83333333333333,93.66666666666667
2025-02-07 05:00:00,79.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,2,6,0,0,0,77.0,74.0,78.66666666666667,80.66666666666667,94.08333333333333
2025-02-07 06:00:00,77.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,2,6,0,0,0,79.0,74.0,78.0,78.33333333333333,94.29166666666667
2025-02-07 07:00:00,83.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,2,6,0,0,0,77.0,77.0,77.66666666666667,77.5,94.41666666666667
2025-02-07 08:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,2,6,0,0,0,83.0,85.0,79.66666666666667,79.16666666666667,94.66666666666667
2025-02-07 09:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,2,6,0,0,0,90.0,91.0,83.33333333333333,80.66666666666667,94.875
2025-02-07 10:00:00,96.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,2,6,0,0,0,90.0,103.0,87.66666666666667,82.66666666666667,94.83333333333333
2025-02-07 11:00:00,105.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,2,6,0,0,0,96.0,102.0,92.0,85.83333333333333,94.54166666666667
2025-02-07 12:00:00,112.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,2,6,0,0,0,105.0,106.0,97.0,90.16666666666667,94.66666666666667
2025-02-07 13:00:00,107.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4,2,6,0,0,0,112.0,104.0,104.33333333333333,96.0,94.91666666666667
2025-02-07 14:00:00,115.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2,6,0,0,0,107.0,110.0,108.0,100.0,95.04166666666667
2025-02-07 15:00:00,111.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,2,6,0,0,0,115.0,112.0,111.33333333333333,104.16666666666667,95.25
2025-02-07 16:00:00,119.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,2,6,0,0,0,111.0,116.0,111.0,107.66666666666667,95.20833333333333
2025-02-07 17:00:00,115.0,0.0,0.0,0.0,0.0,0.0,0.0,17,4,2,6,0,0,0,119.0,114.0,115.0,111.5,95.33333333333333
2025-02-07 18:00:00,111.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4,2,6,0,0,0,115.0,115.0,115.0,113.16666666666667,95.375
2025-02-07 19:00:00,103.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4,2,6,0,0,0,111.0,110.0,115.0,113.0,95.20833333333333
2025-02-07 20:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4,2,6,0,0,0,103.0,99.0,109.66666666666667,112.33333333333333,94.91666666666667
2025-02-07 21:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,2,6,0,0,0,101.0,92.0,105.0,110.0,95.0
2025-02-07 22:00:00,93.0,0.0,0.0,0.0,0.0,0.0,0.0,22,4,2,6,0,0,0,101.0,90.0,101.66666666666667,108.33333333333333,95.375
2025-02-07 23:00:00,88.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4,2,6,0,0,0,93.0,93.0,98.33333333333333,104.0,95.5
2025-02-08 00:00:00,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,6,1,0,0,88.0,82.0,94.0,99.5,95.29166666666667
2025-02-08 01:00:00,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2,6,1,0,0,73.0,73.0,84.66666666666667,93.16666666666667,94.91666666666667
2025-02-08 02:00:00,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2,6,1,0,0,61.0,81.0,74.0,86.16666666666667,94.41666666666667
2025-02-08 03:00:00,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,2,6,1,0,0,56.0,78.0,63.333333333333336,78.66666666666667,93.375
2025-02-08 04:00:00,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,2,6,1,0,0,57.0,77.0,58.0,71.33333333333333,92.5
2025-02-08 05:00:00,64.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,2,6,1,0,0,57.0,79.0,56.666666666666664,65.33333333333333,91.66666666666667
2025-02-08 06:00:00,67.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,2,6,1,0,0,64.0,77.0,59.333333333333336,61.333333333333336,91.04166666666667
2025-02-08 07:00:00,68.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,2,6,1,0,0,67.0,83.0,62.666666666666664,60.333333333333336,90.625
2025-02-08 08:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,2,6,1,0,0,68.0,90.0,66.33333333333333,61.5,90.0
2025-02-08 09:00:00,83.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5,2,6,1,0,0,80.0,90.0,71.66666666666667,65.5,89.58333333333333
2025-02-08 10:00:00,83.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,2,6,1,0,0,83.0,96.0,77.0,69.83333333333333,89.29166666666667
2025-02-08 11:00:00,87.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5,2,6,1,0,0,83.0,105.0,82.0,74.16666666666667,88.75
2025-02-08 12:00:00,93.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,2,6,1,0,0,87.0,112.0,84.33333333333333,78.0,88.0
2025-02-08 13:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,2,6,1,0,0,93.0,107.0,87.66666666666667,82.33333333333333,87.20833333333333
2025-02-08 14:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,2,6,1,0,0,104.0,115.0,94.66666666666667,88.33333333333333,87.08333333333333
2025-02-08 15:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,2,6,1,0,0,101.0,111.0,99.33333333333333,91.83333333333333,86.5
2025-02-08 16:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5,2,6,1,0,0,104.0,119.0,103.0,95.33333333333333,86.20833333333333
2025-02-08 17:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,17,5,2,6,1,0,0,104.0,115.0,103.0,98.83333333333333,85.58333333333333
2025-02-08 18:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,2,6,1,0,0,101.0,111.0,103.0,101.16666666666667,85.0
2025-02-08 19:00:00,102.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5,2,6,1,0,0,104.0,103.0,103.0,103.0,84.70833333333333
2025-02-08 20:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,2,6,1,0,0,102.0,101.0,102.33333333333333,102.66666666666667,84.66666666666667
2025-02-08 21:00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,21,5,2,6,1,0,0,90.0,101.0,98.66666666666667,100.83333333333333,84.20833333333333
2025-02-08 22:00:00,72.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5,2,6,1,0,0,85.0,93.0,92.33333333333333,97.66666666666667,83.54166666666667
2025-02-08 23:00:00,68.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5,2,6,1,0,0,72.0,88.0,82.33333333333333,92.33333333333333,82.66666666666667
2025-02-09 00:00:00,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2,6,1,0,0,68.0,73.0,75.0,86.83333333333333,81.83333333333333
2025-02-09 01:00:00,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,2,6,1,0,0,68.0,61.0,69.33333333333333,80.83333333333333,81.625
2025-02-09 02:00:00,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2,6,1,0,0,62.0,56.0,66.0,74.16666666666667,81.66666666666667
2025-02-09 03:00:00,53.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2,6,1,0,0,53.0,57.0,61.0,68.0,81.54166666666667
2025-02-09 04:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,2,6,1,0,0,53.0,57.0,56.0,62.666666666666664,81.375
2025-02-09 05:00:00,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,2,6,1,0,0,47.0,64.0,51.0,58.5,80.95833333333333
2025-02-09 06:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,2,6,1,0,0,61.0,67.0,53.666666666666664,57.333333333333336,80.83333333333333
2025-02-09 07:00:00,65.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,2,6,1,0,0,60.0,68.0,56.0,56.0,80.54166666666667
2025-02-09 08:00:00,73.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,2,6,1,0,0,65.0,80.0,62.0,56.5,80.41666666666667
2025-02-09 09:00:00,75.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,2,6,1,0,0,73.0,83.0,66.0,59.833333333333336,80.125
2025-02-09 10:00:00,81.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,2,6,1,0,0,75.0,83.0,71.0,63.5,79.79166666666667
2025-02-09 11:00:00,86.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,2,6,1,0,0,81.0,87.0,76.33333333333333,69.16666666666667,79.70833333333333
2025-02-09 12:00:00,87.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,2,6,1,0,0,86.0,93.0,80.66666666666667,73.33333333333333,79.66666666666667
2025-02-09 13:00:00,95.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6,2,6,1,0,0,87.0,104.0,84.66666666666667,77.83333333333333,79.41666666666667
2025-02-09 14:00:00,92.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,2,6,1,0,0,95.0,101.0,89.33333333333333,82.83333333333333,79.04166666666667
2025-02-09 15:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,2,6,1,0,0,92.0,104.0,91.33333333333333,86.0,78.66666666666667
2025-02-09 16:00:00,94.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,2,6,1,0,0,101.0,104.0,96.0,90.33333333333333,78.54166666666667
2025-02-09 17:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6,2,6,1,0,0,94.0,101.0,95.66666666666667,92.5,78.125
2025-02-09 18:00:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,18,6,2,6,1,0,0,91.0,104.0,95.33333333333333,93.33333333333333,77.70833333333333
2025-02-09 19:00:00,92.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,2,6,1,0,0,90.0,102.0,91.66666666666667,93.83333333333333,77.125
2025-02-09 20:00:00,94.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6,2,6,1,0,0,92.0,90.0,91.0,93.33333333333333,76.70833333333333
2025-02-09 21:00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6,2,6,1,0,0,94.0,85.0,92.0,93.66666666666667,76.875
2025-02-09 22:00:00,82.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,2,6,1,0,0,85.0,72.0,90.33333333333333,91.0,76.875
2025-02-09 23:00:00,73.0,0.0,0.0,0.0,0.0,0.0,0.0,23,6,2,6,1,0,0,82.0,68.0,87.0,89.0,77.29166666666667
2025-02-10 00:00:00,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,7,0,0,0,73.0,68.0,80.0,86.0,77.5
2025-02-10 01:00:00,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,7,0,0,0,78.0,62.0,77.66666666666667,84.0,77.91666666666667
2025-02-10 02:00:00,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,7,0,0,0,72.0,53.0,74.33333333333333,80.66666666666667,78.33333333333333
2025-02-10 03:00:00,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,7,0,0,0,72.0,53.0,74.0,77.0,79.125
2025-02-10 04:00:00,76.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,7,0,0,0,72.0,47.0,72.0,74.83333333333333,79.91666666666667
2025-02-10 05:00:00,77.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,7,0,0,0,76.0,61.0,73.33333333333333,73.83333333333333,81.125
2025-02-10 06:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,2,7,0,0,0,77.0,60.0,75.0,74.5,81.79166666666667
2025-02-10 07:00:00,76.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2,7,0,0,0,80.0,65.0,77.66666666666667,74.83333333333333,82.625
2025-02-10 08:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,2,7,0,0,0,76.0,73.0,77.66666666666667,75.5,83.08333333333333
2025-02-10 09:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,2,7,0,0,0,80.0,75.0,78.66666666666667,76.83333333333333,83.375
2025-02-10 10:00:00,154.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,7,0,0,0,91.0,81.0,82.33333333333333,80.0,84.04166666666667
2025-02-10 11:00:00,135.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,2,7,0,0,0,154.0,86.0,108.33333333333333,93.0,87.08333333333333
2025-02-10 12:00:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,2,7,0,0,0,135.0,87.0,126.66666666666667,102.66666666666667,89.125
2025-02-10 13:00:00,138.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,2,7,0,0,0,160.0,95.0,149.66666666666666,116.0,92.16666666666667
2025-02-10 14:00:00,123.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,2,7,0,0,0,138.0,92.0,144.33333333333334,126.33333333333333,93.95833333333333
2025-02-10 15:00:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,2,7,0,0,0,123.0,101.0,140.33333333333334,133.5,95.25
2025-02-10 16:00:00,144.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,2,7,0,0,0,160.0,94.0,140.33333333333334,145.0,97.70833333333333
2025-02-10 17:00:00,132.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,2,7,0,0,0,144.0,91.0,142.33333333333334,143.33333333333334,99.79166666666667
2025-02-10 18:00:00,116.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,2,7,0,0,0,132.0,90.0,145.33333333333334,142.83333333333334,101.5
2025-02-10 19:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,2,7,0,0,0,116.0,92.0,130.66666666666666,135.5,102.58333333333333
2025-02-10 20:00:00,109.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,2,7,0,0,0,110.0,94.0,119.33333333333333,130.83333333333334,103.33333333333333
2025-02-10 21:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,2,7,0,0,0,109.0,85.0,111.66666666666667,128.5,103.95833333333333
2025-02-10 22:00:00,102.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,2,7,0,0,0,104.0,82.0,107.66666666666667,119.16666666666667,104.75
2025-02-10 23:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,2,7,0,0,0,102.0,73.0,105.0,112.16666666666667,105.58333333333333
2025-02-11 00:00:00,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,7,0,0,0,91.0,78.0,99.0,105.33333333333333,106.33333333333333
2025-02-11 01:00:00,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,7,0,0,0,81.0,72.0,91.33333333333333,99.5,106.45833333333333
2025-02-11 02:00:00,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,7,0,0,0,74.0,72.0,82.0,93.5,106.54166666666667
2025-02-11 03:00:00,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,7,0,0,0,74.0,72.0,76.33333333333333,87.66666666666667,106.625
2025-02-11 04:00:00,77.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,7,0,0,0,75.0,76.0,74.33333333333333,82.83333333333333,106.75
2025-02-11 05:00:00,79.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2,7,0,0,0,77.0,77.0,75.33333333333333,78.66666666666667,106.79166666666667
2025-02-11 06:00:00,83.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,7,0,0,0,79.0,80.0,77.0,76.66666666666667,106.875
2025-02-11 07:00:00,133.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,2,7,0,0,0,83.0,76.0,79.66666666666667,77.0,107.0
2025-02-11 08:00:00,161.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,2,7,0,0,0,133.0,80.0,98.33333333333333,86.83333333333333,109.375
2025-02-11 09:00:00,137.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,2,7,0,0,0,161.0,91.0,125.66666666666667,101.33333333333333,112.75
2025-02-11 10:00:00,116.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,2,7,0,0,0,137.0,154.0,143.66666666666666,111.66666666666667,114.66666666666667
2025-02-11 11:00:00,112.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,7,0,0,0,116.0,135.0,138.0,118.16666666666667,113.08333333333333
2025-02-11 12:00:00,119.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,2,7,0,0,0,112.0,160.0,121.66666666666667,123.66666666666667,112.125
2025-02-11 13:00:00,121.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,2,7,0,0,0,119.0,138.0,115.66666666666667,129.66666666666666,110.41666666666667
2025-02-11 14:00:00,121.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,2,7,0,0,0,121.0,123.0,117.33333333333333,127.66666666666667,109.70833333333333
2025-02-11 15:00:00,122.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,2,7,0,0,0,121.0,160.0,120.33333333333333,121.0,109.625
2025-02-11 16:00:00,117.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,2,7,0,0,0,122.0,144.0,121.33333333333333,118.5,108.04166666666667
2025-02-11 17:00:00,123.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,2,7,0,0,0,117.0,132.0,120.0,118.66666666666667,106.91666666666667
2025-02-11 18:00:00,119.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,2,7,0,0,0,123.0,116.0,120.66666666666667,120.5,106.54166666666667
2025-02-11 19:00:00,117.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,2,7,0,0,0,119.0,110.0,119.66666666666667,120.5,106.66666666666667
2025-02-11 20:00:00,106.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,2,7,0,0,0,117.0,109.0,119.66666666666667,119.83333333333333,106.95833333333333
2025-02-11 21:00:00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,2,7,0,0,0,106.0,104.0,114.0,117.33333333333333,106.83333333333333
2025-02-11 22:00:00,92.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,2,7,0,0,0,100.0,102.0,107.66666666666667,113.66666666666667,106.66666666666667
2025-02-11 23:00:00,83.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,2,7,0,0,0,92.0,91.0,99.33333333333333,109.5,106.25
2025-02-12 00:00:00,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,7,0,0,0,83.0,81.0,91.66666666666667,102.83333333333333,105.91666666666667
2025-02-12 01:00:00,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,7,0,0,0,84.0,74.0,86.33333333333333,97.0,106.04166666666667
2025-02-12 02:00:00,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,7,0,0,0,76.0,74.0,81.0,90.16666666666667,106.125
2025-02-12 03:00:00,74.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,7,0,0,0,75.0,75.0,78.33333333333333,85.0,106.16666666666667
2025-02-12 04:00:00,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,2,7,0,0,0,74.0,77.0,75.0,80.66666666666667,106.125
2025-02-12 05:00:00,77.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,7,0,0,0,75.0,79.0,74.66666666666667,77.83333333333333,106.04166666666667
2025-02-12 06:00:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2,7,0,0,0,77.0,83.0,75.33333333333333,76.83333333333333,105.95833333333333
2025-02-12 07:00:00,84.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,7,0,0,0,80.0,133.0,77.33333333333333,76.16666666666667,105.83333333333333
2025-02-12 08:00:00,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,2,7,0,0,0,84.0,161.0,80.33333333333333,77.5,103.79166666666667
2025-02-12 09:00:00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,2,7,0,0,0,95.0,137.0,86.33333333333333,80.83333333333333,101.04166666666667
2025-02-12 10:00:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,7,0,0,0,101.0,116.0,93.33333333333333,85.33333333333333,99.54166666666667
2025-02-12 11:00:00,109.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,2,7,0,0,0,104.0,112.0,100.0,90.16666666666667,99.04166666666667
2025-02-12 12:00:00,115.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,2,7,0,0,0,109.0,119.0,104.66666666666667,95.5,98.91666666666667
2025-02-12 13:00:00,116.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,2,7,0,0,0,115.0,121.0,109.33333333333333,101.33333333333333,98.75
2025-02-12 14:00:00,116.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,2,7,0,0,0,116.0,121.0,113.33333333333333,106.66666666666667,98.54166666666667
2025-02-12 15:00:00,116.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,2,7,0,0,0,116.0,122.0,115.66666666666667,110.16666666666667,98.33333333333333
2025-02-12 16:00:00,114.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,2,7,0,0,0,116.0,117.0,116.0,112.66666666666667,98.08333333333333
2025-02-12 17:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,2,7,0,0,0,114.0,123.0,115.33333333333333,114.33333333333333,97.95833333333333
2025-02-12 18:00:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2,2,7,0,0,0,110.0,119.0,113.33333333333333,114.5,97.41666666666667
2025-02-12 19:00:00,115.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2,2,7,0,0,0,110.0,117.0,111.33333333333333,113.66666666666667,97.04166666666667
2025-02-12 20:00:00,111.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,7,0,0,0,115.0,106.0,111.66666666666667,113.5,96.95833333333333
2025-02-12 21:00:00,106.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,2,7,0,0,0,111.0,100.0,112.0,112.66666666666667,97.16666666666667
2025-02-12 22:00:00,96.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,2,7,0,0,0,106.0,92.0,110.66666666666667,111.0,97.41666666666667
2025-02-12 23:00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,2,7,0,0,0,96.0,83.0,104.33333333333333,108.0,97.58333333333333
2025-02-13 00:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,7,0,0,0,85.0,84.0,95.66666666666667,103.83333333333333,97.66666666666667
2025-02-13 01:00:00,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,7,0,0,0,91.0,76.0,90.66666666666667,100.66666666666667,97.95833333333333
2025-02-13 02:00:00,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,7,0,0,0,79.0,75.0,85.0,94.66666666666667,98.08333333333333
2025-02-13 03:00:00,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,7,0,0,0,71.0,74.0,80.33333333333333,88.0,97.91666666666667
2025-02-13 04:00:00,73.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,7,0,0,0,75.0,75.0,75.0,82.83333333333333,97.95833333333333
