datetime,patients,day_of_week,month,is_weekend,holiday,holiday,weather
2025-02-02 14:00:00,143,6,2,1,0,0,0
2025-02-02 15:00:00,137,6,2,1,0,0,0
2025-02-02 16:00:00,146,6,2,1,0,0,0
2025-02-02 17:00:00,124,6,2,1,0,0,0
2025-02-02 18:00:00,139,6,2,1,0,0,0
2025-02-02 19:00:00,139,6,2,1,0,0,0
2025-02-02 20:00:00,143,6,2,1,0,0,0
2025-02-02 21:00:00,123,6,2,1,0,0,0
2025-02-02 22:00:00,122,6,2,1,0,0,0
2025-02-02 23:00:00,120,6,2,1,0,0,0
2025-02-03 00:00:00,124,0,2,0,0,0,0
2025-02-03 01:00:00,122,0,2,0,0,0,0
2025-02-03 02:00:00,127,0,2,0,0,0,0
2025-02-03 03:00:00,120,0,2,0,0,0,0
2025-02-03 04:00:00,119,0,2,0,0,0,0
2025-02-03 05:00:00,124,0,2,0,0,0,0
2025-02-03 06:00:00,160,0,2,0,0,0,0
2025-02-03 07:00:00,157,0,2,0,0,0,0
2025-02-03 08:00:00,189,0,2,0,0,0,0
2025-02-03 09:00:00,206,0,2,0,0,0,0
2025-02-03 10:00:00,203,0,2,0,0,0,0
2025-02-03 11:00:00,206,0,2,0,0,0,0
2025-02-03 12:00:00,206,0,2,0,0,0,0
2025-02-03 13:00:00,188,0,2,0,0,0,0
2025-02-03 14:00:00,192,0,2,0,0,0,0
2025-02-03 15:00:00,193,0,2,0,0,0,0
2025-02-03 16:00:00,187,0,2,0,0,0,0
2025-02-03 17:00:00,170,0,2,0,0,0,0
2025-02-03 18:00:00,170,0,2,0,0,0,0
2025-02-03 19:00:00,174,0,2,0,0,0,0
2025-02-03 20:00:00,170,0,2,0,0,0,0
2025-02-03 21:00:00,156,0,2,0,0,0,0
2025-02-03 22:00:00,162,0,2,0,0,0,0
2025-02-03 23:00:00,160,0,2,0,0,0,0
2025-02-04 00:00:00,130,1,2,0,0,0,0
2025-02-04 01:00:00,130,1,2,0,0,0,0
2025-02-04 02:00:00,130,1,2,0,0,0,0
2025-02-04 03:00:00,129,1,2,0,0,0,0
2025-02-04 04:00:00,127,1,2,0,0,0,0
2025-02-04 05:00:00,134,1,2,0,0,0,0
2025-02-04 06:00:00,166,1,2,0,0,0,0
2025-02-04 07:00:00,161,1,2,0,0,0,0
2025-02-04 08:00:00,201,1,2,0,0,0,0
2025-02-04 09:00:00,206,1,2,0,0,0,0
2025-02-04 10:00:00,212,1,2,0,0,0,0
2025-02-04 11:00:00,217,1,2,0,0,0,0
2025-02-04 12:00:00,218,1,2,0,0,0,0
2025-02-04 13:00:00,183,1,2,0,0,0,0
2025-02-04 14:00:00,195,1,2,0,0,0,0
2025-02-04 15:00:00,194,1,2,0,0,0,0
2025-02-04 16:00:00,194,1,2,0,0,0,0
2025-02-04 17:00:00,184,1,2,0,0,0,0
2025-02-04 18:00:00,182,1,2,0,0,0,0
2025-02-04 19:00:00,176,1,2,0,0,0,0
2025-02-04 20:00:00,178,1,2,0,0,0,0
2025-02-04 21:00:00,164,1,2,0,0,0,0
2025-02-04 22:00:00,164,1,2,0,0,0,0
2025-02-04 23:00:00,166,1,2,0,0,0,0
2025-02-05 00:00:00,138,2,2,0,0,0,0
2025-02-05 01:00:00,135,2,2,0,0,0,0
2025-02-05 02:00:00,139,2,2,0,0,0,0
2025-02-05 03:00:00,138,2,2,0,0,0,0
2025-02-05 04:00:00,128,2,2,0,0,0,0
2025-02-05 05:00:00,137,2,2,0,0,0,0
2025-02-05 06:00:00,167,2,2,0,0,0,0
2025-02-05 07:00:00,161,2,2,0,0,0,0
2025-02-05 08:00:00,205,2,2,0,0,0,0
2025-02-05 09:00:00,218,2,2,0,0,0,0
2025-02-05 10:00:00,219,2,2,0,0,0,0
2025-02-05 11:00:00,216,2,2,0,0,0,0
2025-02-05 12:00:00,218,2,2,0,0,0,0
2025-02-05 13:00:00,197,2,2,0,0,0,0
2025-02-05 14:00:00,205,2,2,0,0,0,0
2025-02-05 15:00:00,210,2,2,0,0,0,0
2025-02-05 16:00:00,195,2,2,0,0,0,0
2025-02-05 17:00:00,176,2,2,0,0,0,0
2025-02-05 18:00:00,177,2,2,0,0,0,0
2025-02-05 19:00:00,178,2,2,0,0,0,0
2025-02-05 20:00:00,180,2,2,0,0,0,0
2025-02-05 21:00:00,165,2,2,0,0,0,0
2025-02-05 22:00:00,170,2,2,0,0,0,0
2025-02-05 23:00:00,170,2,2,0,0,0,0
2025-02-06 00:00:00,136,3,2,0,0,0,0
2025-02-06 01:00:00,136,3,2,0,0,0,0
2025-02-06 02:00:00,134,3,2,0,0,0,0
2025-02-06 03:00:00,136,3,2,0,0,0,0
2025-02-06 04:00:00,139,3,2,0,0,0,0
2025-02-06 05:00:00,135,3,2,0,0,0,0
2025-02-06 06:00:00,173,3,2,0,0,0,0
2025-02-06 07:00:00,175,3,2,0,0,0,0
2025-02-06 08:00:00,212,3,2,0,0,0,0
2025-02-06 09:00:00,218,3,2,0,0,0,0
2025-02-06 10:00:00,213,3,2,0,0,0,0
2025-02-06 11:00:00,220,3,2,0,0,0,0
2025-02-06 12:00:00,230,3,2,0,0,0,0
2025-02-06 13:00:00,201,3,2,0,0,0,0
2025-02-06 14:00:00,189,3,2,0,0,0,0
2025-02-06 15:00:00,202,3,2,0,0,0,0
2025-02-06 16:00:00,200,3,2,0,0,0,0
2025-02-06 17:00:00,182,3,2,0,0,0,0
2025-02-06 18:00:00,189,3,2,0,0,0,0
2025-02-06 19:00:00,184,3,2,0,0,0,0
2025-02-06 20:00:00,184,3,2,0,0,0,0
2025-02-06 21:00:00,160,3,2,0,0,0,0
2025-02-06 22:00:00,167,3,2,0,0,0,0
2025-02-06 23:00:00,164,3,2,0,0,0,0
2025-02-07 00:00:00,136,4,2,0,0,0,0
2025-02-07 01:00:00,127,4,2,0,0,0,0
2025-02-07 02:00:00,130,4,2,0,0,0,0
2025-02-07 03:00:00,135,4,2,0,0,0,0
2025-02-07 04:00:00,136,4,2,0,0,0,0
2025-02-07 05:00:00,136,4,2,0,0,0,0
2025-02-07 06:00:00,164,4,2,0,0,0,0
2025-02-07 07:00:00,160,4,2,0,0,0,0
2025-02-07 08:00:00,204,4,2,0,0,0,0
2025-02-07 09:00:00,214,4,2,0,0,0,0
2025-02-07 10:00:00,216,4,2,0,0,0,0
2025-02-07 11:00:00,212,4,2,0,0,0,0
2025-02-07 12:00:00,215,4,2,0,0,0,0
2025-02-07 13:00:00,199,4,2,0,0,0,0
2025-02-07 14:00:00,192,4,2,0,0,0,0
2025-02-07 15:00:00,198,4,2,0,0,0,0
2025-02-07 16:00:00,188,4,2,0,0,0,0
2025-02-07 17:00:00,183,4,2,0,0,0,0
2025-02-07 18:00:00,180,4,2,0,0,0,0
2025-02-07 19:00:00,181,4,2,0,0,0,0
2025-02-07 20:00:00,184,4,2,0,0,0,0
2025-02-07 21:00:00,167,4,2,0,0,0,0
2025-02-07 22:00:00,167,4,2,0,0,0,0
2025-02-07 23:00:00,172,4,2,0,0,0,0
2025-02-08 00:00:00,104,5,2,1,0,0,0
2025-02-08 01:00:00,104,5,2,1,0,0,0
2025-02-08 02:00:00,101,5,2,1,0,0,0
2025-02-08 03:00:00,104,5,2,1,0,0,0
2025-02-08 04:00:00,102,5,2,1,0,0,0
2025-02-08 05:00:00,95,5,2,1,0,0,0
2025-02-08 06:00:00,132,5,2,1,0,0,0
2025-02-08 07:00:00,130,5,2,1,0,0,0
2025-02-08 08:00:00,156,5,2,1,0,0,0
2025-02-08 09:00:00,170,5,2,1,0,0,0
2025-02-08 10:00:00,167,5,2,1,0,0,0
2025-02-08 11:00:00,168,5,2,1,0,0,0
2025-02-08 12:00:00,169,5,2,1,0,0,0
2025-02-08 13:00:00,151,5,2,1,0,0,0
2025-02-08 14:00:00,155,5,2,1,0,0,0
2025-02-08 15:00:00,145,5,2,1,0,0,0
2025-02-08 16:00:00,146,5,2,1,0,0,0
2025-02-08 17:00:00,134,5,2,1,0,0,0
2025-02-08 18:00:00,141,5,2,1,0,0,0
2025-02-08 19:00:00,135,5,2,1,0,0,0
2025-02-08 20:00:00,137,5,2,1,0,0,0
2025-02-08 21:00:00,128,5,2,1,0,0,0
2025-02-08 22:00:00,131,5,2,1,0,0,0
2025-02-08 23:00:00,123,5,2,1,0,0,0
2025-02-09 00:00:00,95,6,2,1,0,0,0
2025-02-09 01:00:00,98,6,2,1,0,0,0
2025-02-09 02:00:00,100,6,2,1,0,0,0
2025-02-09 03:00:00,94,6,2,1,0,0,0
2025-02-09 04:00:00,92,6,2,1,0,0,0
2025-02-09 05:00:00,94,6,2,1,0,0,0
2025-02-09 06:00:00,128,6,2,1,0,0,0
2025-02-09 07:00:00,124,6,2,1,0,0,0
2025-02-09 08:00:00,153,6,2,1,0,0,0
2025-02-09 09:00:00,157,6,2,1,0,0,0
2025-02-09 10:00:00,157,6,2,1,0,0,0
2025-02-09 11:00:00,157,6,2,1,0,0,0
2025-02-09 12:00:00,167,6,2,1,0,0,0
2025-02-09 13:00:00,147,6,2,1,0,0,0
2025-02-09 14:00:00,147,6,2,1,0,0,0
2025-02-09 15:00:00,143,6,2,1,0,0,0
2025-02-09 16:00:00,145,6,2,1,0,0,0
2025-02-09 17:00:00,136,6,2,1,0,0,0
2025-02-09 18:00:00,132,6,2,1,0,0,0
2025-02-09 19:00:00,136,6,2,1,0,0,0
2025-02-09 20:00:00,139,6,2,1,0,0,0
2025-02-09 21:00:00,122,6,2,1,0,0,0
2025-02-09 22:00:00,122,6,2,1,0,0,0
2025-02-09 23:00:00,129,6,2,1,0,0,0
2025-02-10 00:00:00,127,0,2,0,0,0,0
2025-02-10 01:00:00,123,0,2,0,0,0,0
2025-02-10 02:00:00,126,0,2,0,0,0,0
2025-02-10 03:00:00,129,0,2,0,0,0,0
2025-02-10 04:00:00,127,0,2,0,0,0,0
2025-02-10 05:00:00,121,0,2,0,0,0,0
2025-02-10 06:00:00,156,0,2,0,0,0,0
2025-02-10 07:00:00,157,0,2,0,0,0,0
2025-02-10 08:00:00,190,0,2,0,0,0,0
2025-02-10 09:00:00,207,0,2,0,0,0,0
2025-02-10 10:00:00,213,0,2,0,0,0,0
2025-02-10 11:00:00,201,0,2,0,0,0,0
2025-02-10 12:00:00,211,0,2,0,0,0,0
2025-02-10 13:00:00,190,0,2,0,0,0,0
2025-02-10 14:00:00,191,0,2,0,0,0,0
2025-02-10 15:00:00,181,0,2,0,0,0,0
2025-02-10 16:00:00,184,0,2,0,0,0,0
2025-02-10 17:00:00,179,0,2,0,0,0,0
2025-02-10 18:00:00,173,0,2,0,0,0,0
2025-02-10 19:00:00,168,0,2,0,0,0,0
2025-02-10 20:00:00,174,0,2,0,0,0,0
2025-02-10 21:00:00,161,0,2,0,0,0,0
2025-02-10 22:00:00,164,0,2,0,0,0,0
2025-02-10 23:00:00,157,0,2,0,0,0,0
2025-02-11 00:00:00,134,1,2,0,0,0,0
2025-02-11 01:00:00,134,1,2,0,0,0,0
2025-02-11 02:00:00,131,1,2,0,0,0,0
2025-02-11 03:00:00,129,1,2,0,0,0,0
2025-02-11 04:00:00,128,1,2,0,0,0,0
2025-02-11 05:00:00,132,1,2,0,0,0,0
2025-02-11 06:00:00,162,1,2,0,0,0,0
2025-02-11 07:00:00,154,1,2,0,0,0,0
2025-02-11 08:00:00,197,1,2,0,0,0,0
2025-02-11 09:00:00,212,1,2,0,0,0,0
2025-02-11 10:00:00,210,1,2,0,0,0,0
2025-02-11 11:00:00,206,1,2,0,0,0,0
2025-02-11 12:00:00,208,1,2,0,0,0,0
2025-02-11 13:00:00,188,1,2,0,0,0,0
2025-02-11 14:00:00,190,1,2,0,0,0,0
2025-02-11 15:00:00,193,1,2,0,0,0,0
2025-02-11 16:00:00,187,1,2,0,0,0,0
2025-02-11 17:00:00,175,1,2,0,0,0,0
2025-02-11 18:00:00,171,1,2,0,0,0,0
2025-02-11 19:00:00,184,1,2,0,0,0,0
2025-02-11 20:00:00,179,1,2,0,0,0,0
2025-02-11 21:00:00,163,1,2,0,0,0,0
2025-02-11 22:00:00,161,1,2,0,0,0,0
2025-02-11 23:00:00,160,1,2,0,0,0,0
2025-02-12 00:00:00,127,2,2,0,0,0,0
2025-02-12 01:00:00,125,2,2,0,0,0,0
2025-02-12 02:00:00,136,2,2,0,0,0,0
2025-02-12 03:00:00,136,2,2,0,0,0,0
2025-02-12 04:00:00,131,2,2,0,0,0,0
2025-02-12 05:00:00,137,2,2,0,0,0,0
2025-02-12 06:00:00,177,2,2,0,0,0,0
2025-02-12 07:00:00,166,2,2,0,0,0,0
2025-02-12 08:00:00,208,2,2,0,0,0,0
2025-02-12 09:00:00,214,2,2,0,0,0,0
2025-02-12 10:00:00,217,2,2,0,0,0,0
2025-02-12 11:00:00,217,2,2,0,0,0,0
2025-02-12 12:00:00,219,2,2,0,0,0,0
2025-02-12 13:00:00,195,2,2,0,0,0,0
2025-02-12 14:00:00,194,2,2,0,0,0,0
2025-02-12 15:00:00,193,2,2,0,0,0,0
2025-02-12 16:00:00,188,2,2,0,0,0,0
2025-02-12 17:00:00,186,2,2,0,0,0,0
2025-02-12 18:00:00,187,2,2,0,0,0,0
2025-02-12 19:00:00,187,2,2,0,0,0,0
2025-02-12 20:00:00,187,2,2,0,0,0,0
2025-02-12 21:00:00,163,2,2,0,0,0,0
2025-02-12 22:00:00,176,2,2,0,0,0,0
2025-02-12 23:00:00,168,2,2,0,0,0,0
2025-02-13 00:00:00,140,3,2,0,0,0,0
2025-02-13 01:00:00,132,3,2,0,0,0,0
2025-02-13 02:00:00,138,3,2,0,0,0,0
2025-02-13 03:00:00,135,3,2,0,0,0,0
2025-02-13 04:00:00,142,3,2,0,0,0,0
2025-02-13 05:00:00,136,3,2,0,0,0,0
2025-02-13 06:00:00,166,3,2,0,0,0,0
2025-02-13 07:00:00,163,3,2,0,0,0,0
2025-02-13 08:00:00,207,3,2,0,0,0,0
2025-02-13 09:00:00,218,3,2,0,0,0,0
2025-02-13 10:00:00,218,3,2,0,0,0,0
2025-02-13 11:00:00,214,3,2,0,0,0,0
2025-02-13 12:00:00,214,3,2,0,0,0,0
2025-02-13 13:00:00,194,3,2,0,0,0,0
2025-02-13 14:00:00,201,3,2,0,0,0,0
2025-02-13 15:00:00,195,3,2,0,0,0,0
2025-02-13 16:00:00,200,3,2,0,0,0,0
2025-02-13 17:00:00,186,3,2,0,0,0,0
2025-02-13 18:00:00,180,3,2,0,0,0,0
2025-02-13 19:00:00,185,3,2,0,0,0,0
2025-02-13 20:00:00,195,3,2,0,0,0,0
2025-02-13 21:00:00,165,3,2,0,0,0,0
2025-02-13 22:00:00,167,3,2,0,0,0,0
2025-02-13 23:00:00,168,3,2,0,0,0,0
2025-02-14 00:00:00,134,4,2,0,0,0,0
2025-02-14 01:00:00,130,4,2,0,0,0,0
2025-02-14 02:00:00,133,4,2,0,0,0,0
2025-02-14 03:00:00,131,4,2,0,0,0,0
2025-02-14 04:00:00,136,4,2,0,0,0,0
2025-02-14 05:00:00,134,4,2,0,0,0,0
2025-02-14 06:00:00,161,4,2,0,0,0,0
2025-02-14 07:00:00,163,4,2,0,0,0,0
2025-02-14 08:00:00,202,4,2,0,0,0,0
2025-02-14 09:00:00,223,4,2,0,0,0,0
2025-02-14 10:00:00,209,4,2,0,0,0,0
2025-02-14 11:00:00,214,4,2,0,0,0,0
2025-02-14 12:00:00,225,4,2,0,0,0,0
2025-02-14 13:00:00,199,4,2,0,0,0,0
2025-02-14 14:00:00,193,4,2,0,0,0,0
2025-02-14 15:00:00,200,4,2,0,0,0,0
2025-02-14 16:00:00,200,4,2,0,0,0,0
2025-02-14 17:00:00,183,4,2,0,0,0,0
2025-02-14 18:00:00,186,4,2,0,0,0,0
2025-02-14 19:00:00,180,4,2,0,0,0,0
2025-02-14 20:00:00,180,4,2,0,0,0,0
2025-02-14 21:00:00,166,4,2,0,0,0,0
2025-02-14 22:00:00,169,4,2,0,0,0,0
2025-02-14 23:00:00,161,4,2,0,0,0,0
2025-02-15 00:00:00,102,5,2,1,0,0,0
2025-02-15 01:00:00,100,5,2,1,0,0,0
2025-02-15 02:00:00,101,5,2,1,0,0,0
2025-02-15 03:00:00,89,5,2,1,0,0,0
2025-02-15 04:00:00,104,5,2,1,0,0,0
2025-02-15 05:00:00,98,5,2,1,0,0,0
2025-02-15 06:00:00,127,5,2,1,0,0,0
2025-02-15 07:00:00,128,5,2,1,0,0,0
2025-02-15 08:00:00,159,5,2,1,0,0,0
2025-02-15 09:00:00,169,5,2,1,0,0,0
2025-02-15 10:00:00,164,5,2,1,0,0,0
2025-02-15 11:00:00,163,5,2,1,0,0,0
2025-02-15 12:00:00,164,5,2,1,0,0,0
2025-02-15 13:00:00,148,5,2,1,0,0,0
2025-02-15 14:00:00,154,5,2,1,0,0,0
2025-02-15 15:00:00,147,5,2,1,0,0,0
2025-02-15 16:00:00,150,5,2,1,0,0,0
2025-02-15 17:00:00,138,5,2,1,0,0,0
2025-02-15 18:00:00,135,5,2,1,0,0,0
2025-02-15 19:00:00,151,5,2,1,0,0,0
2025-02-15 20:00:00,140,5,2,1,0,0,0
2025-02-15 21:00:00,125,5,2,1,0,0,0
2025-02-15 22:00:00,124,5,2,1,0,0,0
2025-02-15 23:00:00,126,5,2,1,0,0,0
2025-02-16 00:00:00,97,6,2,1,0,0,0
2025-02-16 01:00:00,101,6,2,1,0,0,0
2025-02-16 02:00:00,97,6,2,1,0,0,0
2025-02-16 03:00:00,95,6,2,1,0,0,0
2025-02-16 04:00:00,95,6,2,1,0,0,0
2025-02-16 05:00:00,98,6,2,1,0,0,0
2025-02-16 06:00:00,121,6,2,1,0,0,0
2025-02-16 07:00:00,115,6,2,1,0,0,0
2025-02-16 08:00:00,147,6,2,1,0,0,0
2025-02-16 09:00:00,155,6,2,1,0,0,0
2025-02-16 10:00:00,161,6,2,1,0,0,0
2025-02-16 11:00:00,162,6,2,1,0,0,0
2025-02-16 12:00:00,170,6,2,1,0,0,0
2025-02-16 13:00:00,147,6,2,1,0,0,0
2025-02-16 14:00:00,141,6,2,1,0,0,0
2025-02-16 15:00:00,145,6,2,1,0,0,0
2025-02-16 16:00:00,153,6,2,1,0,0,0
2025-02-16 17:00:00,133,6,2,1,0,0,0
2025-02-16 18:00:00,132,6,2,1,0,0,0
2025-02-16 19:00:00,137,6,2,1,0,0,0
2025-02-16 20:00:00,132,6,2,1,0,0,0
2025-02-16 21:00:00,129,6,2,1,0,0,0
2025-02-16 22:00:00,125,6,2,1,0,0,0
2025-02-16 23:00:00,125,6,2,1,0,0,0
2025-02-17 00:00:00,127,0,2,0,0,0,0
2025-02-17 01:00:00,125,0,2,0,0,0,0
2025-02-17 02:00:00,113,0,2,0,0,0,0
2025-02-17 03:00:00,116,0,2,0,0,0,0
2025-02-17 04:00:00,127,0,2,0,0,0,0
2025-02-17 05:00:00,111,0,2,0,0,0,0
2025-02-17 06:00:00,152,0,2,0,0,0,0
2025-02-17 07:00:00,155,0,2,0,0,0,0
2025-02-17 08:00:00,184,0,2,0,0,0,0
2025-02-17 09:00:00,201,0,2,0,0,0,0
2025-02-17 10:00:00,206,0,2,0,0,0,0
2025-02-17 11:00:00,201,0,2,0,0,0,0
2025-02-17 12:00:00,207,0,2,0,0,0,0
2025-02-17 13:00:00,182,0,2,0,0,0,0
2025-02-17 14:00:00,188,0,2,0,0,0,0
2025-02-17 15:00:00,186,0,2,0,0,0,0
2025-02-17 16:00:00,187,0,2,0,0,0,0
2025-02-17 17:00:00,178,0,2,0,0,0,0
2025-02-17 18:00:00,174,0,2,0,0,0,0
2025-02-17 19:00:00,177,0,2,0,0,0,0
2025-02-17 20:00:00,173,0,2,0,0,0,0
2025-02-17 21:00:00,156,0,2,0,0,0,0
2025-02-17 22:00:00,156,0,2,0,0,0,0
2025-02-17 23:00:00,156,0,2,0,0,0,0
2025-02-18 00:00:00,132,1,2,0,0,0,0
2025-02-18 01:00:00,127,1,2,0,0,0,0
2025-02-18 02:00:00,128,1,2,0,0,0,0
2025-02-18 03:00:00,126,1,2,0,0,0,0
2025-02-18 04:00:00,124,1,2,0,0,0,0
2025-02-18 05:00:00,131,1,2,0,0,0,0
2025-02-18 06:00:00,158,1,2,0,0,0,0
2025-02-18 07:00:00,160,1,2,0,0,0,0
2025-02-18 08:00:00,197,1,2,0,0,0,0
2025-02-18 09:00:00,216,1,2,0,0,0,0
2025-02-18 10:00:00,211,1,2,0,0,0,0
2025-02-18 11:00:00,217,1,2,0,0,0,0
2025-02-18 12:00:00,209,1,2,0,0,0,0
2025-02-18 13:00:00,192,1,2,0,0,0,0
2025-02-18 14:00:00,188,1,2,0,0,0,0
2025-02-18 15:00:00,194,1,2,0,0,0,0
2025-02-18 16:00:00,192,1,2,0,0,0,0
2025-02-18 17:00:00,178,1,2,0,0,0,0
2025-02-18 18:00:00,183,1,2,0,0,0,0
2025-02-18 19:00:00,181,1,2,0,0,0,0
2025-02-18 20:00:00,176,1,2,0,0,0,0
2025-02-18 21:00:00,168,1,2,0,0,0,0
2025-02-18 22:00:00,149,1,2,0,0,0,0
2025-02-18 23:00:00,154,1,2,0,0,0,0
2025-02-19 00:00:00,128,2,2,0,0,0,0
2025-02-19 01:00:00,134,2,2,0,0,0,0
2025-02-19 02:00:00,131,2,2,0,0,0,0
2025-02-19 03:00:00,137,2,2,0,0,0,0
2025-02-19 04:00:00,140,2,2,0,0,0,0
2025-02-19 05:00:00,132,2,2,0,0,0,0
2025-02-19 06:00:00,166,2,2,0,0,0,0
2025-02-19 07:00:00,174,2,2,0,0,0,0
2025-02-19 08:00:00,208,2,2,0,0,0,0
2025-02-19 09:00:00,216,2,2,0,0,0,0
2025-02-19 10:00:00,210,2,2,0,0,0,0
2025-02-19 11:00:00,216,2,2,0,0,0,0
2025-02-19 12:00:00,213,2,2,0,0,0,0
2025-02-19 13:00:00,195,2,2,0,0,0,0
2025-02-19 14:00:00,203,2,2,0,0,0,0
2025-02-19 15:00:00,195,2,2,0,0,0,0
2025-02-19 16:00:00,197,2,2,0,0,0,0
2025-02-19 17:00:00,184,2,2,0,0,0,0
2025-02-19 18:00:00,187,2,2,0,0,0,0
2025-02-19 19:00:00,187,2,2,0,0,0,0
2025-02-19 20:00:00,189,2,2,0,0,0,0
2025-02-19 21:00:00,169,2,2,0,0,0,0
2025-02-19 22:00:00,165,2,2,0,0,0,0
2025-02-19 23:00:00,171,2,2,0,0,0,0
2025-02-20 00:00:00,131,3,2,0,0,0,0
2025-02-20 01:00:00,134,3,2,0,0,0,0
2025-02-20 02:00:00,139,3,2,0,0,0,0
2025-02-20 03:00:00,139,3,2,0,0,0,0
2025-02-20 04:00:00,132,3,2,0,0,0,0
2025-02-20 05:00:00,132,3,2,0,0,0,0
2025-02-20 06:00:00,169,3,2,0,0,0,0
2025-02-20 07:00:00,176,3,2,0,0,0,0
2025-02-20 08:00:00,212,3,2,0,0,0,0
2025-02-20 09:00:00,219,3,2,0,0,0,0
2025-02-20 10:00:00,217,3,2,0,0,0,0
2025-02-20 11:00:00,218,3,2,0,0,0,0
2025-02-20 12:00:00,218,3,2,0,0,0,0
2025-02-20 13:00:00,201,3,2,0,0,0,0
2025-02-20 14:00:00,201,3,2,0,0,0,0
2025-02-20 15:00:00,198,3,2,0,0,0,0
2025-02-20 16:00:00,197,3,2,0,0,0,0
2025-02-20 17:00:00,182,3,2,0,0,0,0
2025-02-20 18:00:00,187,3,2,0,0,0,0
2025-02-20 19:00:00,182,3,2,0,0,0,0
2025-02-20 20:00:00,181,3,2,0,0,0,0
2025-02-20 21:00:00,160,3,2,0,0,0,0
2025-02-20 22:00:00,165,3,2,0,0,0,0
2025-02-20 23:00:00,165,3,2,0,0,0,0
2025-02-21 00:00:00,139,4,2,0,0,0,0
2025-02-21 01:00:00,133,4,2,0,0,0,0
2025-02-21 02:00:00,129,4,2,0,0,0,0
2025-02-21 03:00:00,125,4,2,0,0,0,0
2025-02-21 04:00:00,134,4,2,0,0,0,0
2025-02-21 05:00:00,123,4,2,0,0,0,0
2025-02-21 06:00:00,157,4,2,0,0,0,0
2025-02-21 07:00:00,167,4,2,0,0,0,0
2025-02-21 08:00:00,200,4,2,0,0,0,0
2025-02-21 09:00:00,214,4,2,0,0,0,0
2025-02-21 10:00:00,215,4,2,0,0,0,0
2025-02-21 11:00:00,215,4,2,0,0,0,0
2025-02-21 12:00:00,214,4,2,0,0,0,0
2025-02-21 13:00:00,186,4,2,0,0,0,0
2025-02-21 14:00:00,195,4,2,0,0,0,0
2025-02-21 15:00:00,195,4,2,0,0,0,0
2025-02-21 16:00:00,199,4,2,0,0,0,0
2025-02-21 17:00:00,177,4,2,0,0,0,0
2025-02-21 18:00:00,183,4,2,0,0,0,0
2025-02-21 19:00:00,178,4,2,0,0,0,0
2025-02-21 20:00:00,178,4,2,0,0,0,0
2025-02-21 21:00:00,167,4,2,0,0,0,0
2025-02-21 22:00:00,168,4,2,0,0,0,0
2025-02-21 23:00:00,163,4,2,0,0,0,0
2025-02-22 00:00:00,96,5,2,1,0,0,0
2025-02-22 01:00:00,96,5,2,1,0,0,0
2025-02-22 02:00:00,101,5,2,1,0,0,0
2025-02-22 03:00:00,94,5,2,1,0,0,0
2025-02-22 04:00:00,98,5,2,1,0,0,0
2025-02-22 05:00:00,93,5,2,1,0,0,0
2025-02-22 06:00:00,128,5,2,1,0,0,0
2025-02-22 07:00:00,120,5,2,1,0,0,0
2025-02-22 08:00:00,154,5,2,1,0,0,0
2025-02-22 09:00:00,163,5,2,1,0,0,0
2025-02-22 10:00:00,164,5,2,1,0,0,0
2025-02-22 11:00:00,162,5,2,1,0,0,0
2025-02-22 12:00:00,167,5,2,1,0,0,0
2025-02-22 13:00:00,151,5,2,1,0,0,0
2025-02-22 14:00:00,146,5,2,1,0,0,0
2025-02-22 15:00:00,149,5,2,1,0,0,0
2025-02-22 16:00:00,145,5,2,1,0,0,0
2025-02-22 17:00:00,142,5,2,1,0,0,0
2025-02-22 18:00:00,139,5,2,1,0,0,0
2025-02-22 19:00:00,136,5,2,1,0,0,0
2025-02-22 20:00:00,134,5,2,1,0,0,0
2025-02-22 21:00:00,120,5,2,1,0,0,0
2025-02-22 22:00:00,115,5,2,1,0,0,0
2025-02-22 23:00:00,125,5,2,1,0,0,0
2025-02-23 00:00:00,91,6,2,1,0,0,0
2025-02-23 01:00:00,95,6,2,1,0,0,0
2025-02-23 02:00:00,102,6,2,1,0,0,0
2025-02-23 03:00:00,94,6,2,1,0,0,0
2025-02-23 04:00:00,90,6,2,1,0,0,0
2025-02-23 05:00:00,91,6,2,1,0,0,0
2025-02-23 06:00:00,119,6,2,1,0,0,0
2025-02-23 07:00:00,115,6,2,1,0,0,0
2025-02-23 08:00:00,143,6,2,1,0,0,0
2025-02-23 09:00:00,157,6,2,1,0,0,0
2025-02-23 10:00:00,154,6,2,1,0,0,0
2025-02-23 11:00:00,166,6,2,1,0,0,0
2025-02-23 12:00:00,157,6,2,1,0,0,0
2025-02-23 13:00:00,146,6,2,1,0,0,0
2025-02-23 14:00:00,150,6,2,1,0,0,0
2025-02-23 15:00:00,138,6,2,1,0,0,0
2025-02-23 16:00:00,149,6,2,1,0,0,0
2025-02-23 17:00:00,121,6,2,1,0,0,0
2025-02-23 18:00:00,140,6,2,1,0,0,0
2025-02-23 19:00:00,132,6,2,1,0,0,0
2025-02-23 20:00:00,140,6,2,1,0,0,0
2025-02-23 21:00:00,127,6,2,1,0,0,0
2025-02-23 22:00:00,115,6,2,1,0,0,0
2025-02-23 23:00:00,132,6,2,1,0,0,0
2025-02-24 00:00:00,123,0,2,0,0,0,0
2025-02-24 01:00:00,122,0,2,0,0,0,0
2025-02-24 02:00:00,127,0,2,0,0,0,0
