datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24
8/10/2025 2:00,52,6,Sunday,8,1,0,random_or_none,4,dusty,0.587,260,0,0,0,0,0,0,0,normal,0,45,72
8/10/2025 3:00,45,6,Sunday,8,1,0,random_or_none,3,hot,0.711,260,0,0,0,0,0,0,0,normal,0,53,70
8/10/2025 4:00,53,6,Sunday,8,1,0,random_or_none,3,hot,0.485,260,0,0,0,0,0,0,0,normal,0,46,70
8/10/2025 5:00,46,6,Sunday,8,1,0,random_or_none,0,sunny,0.291,260,0,0,0,0,0,0,0,normal,0,50,66
8/10/2025 6:00,50,6,Sunday,8,1,0,random_or_none,3,hot,0.958,260,0,0,0,0,0,0,0,extreme_weather,2,64,79
8/10/2025 7:00,64,6,Sunday,8,1,0,random_or_none,3,hot,0.667,260,0,0,0,0,0,0,0,normal,0,69,83
8/10/2025 8:00,69,6,Sunday,8,1,0,random_or_none,0,sunny,0.274,260,0,0,0,0,0,0,0,normal,0,80,87
8/10/2025 9:00,80,6,Sunday,8,1,0,random_or_none,5,windy,0.468,260,0,0,0,0,0,0,0,normal,0,143,98
8/10/2025 10:00,143,6,Sunday,8,1,0,random_or_none,0,sunny,0.151,260,0,1,125.04,0,0,0,0,emergency_spike,5,120,113
8/10/2025 11:00,120,6,Sunday,8,1,0,random_or_none,5,windy,0.477,260,0,0,0,0,0,0,0,normal,0,115,117
8/10/2025 12:00,115,6,Sunday,8,1,0,random_or_none,3,hot,0.625,260,0,0,0,0,0,0,0,normal,0,105,118
8/10/2025 13:00,105,6,Sunday,8,1,0,random_or_none,5,windy,0.244,260,0,0,0,0,0,0,0,normal,0,105,122
8/10/2025 14:00,105,6,Sunday,8,1,0,random_or_none,0,sunny,0.154,260,0,0,0,0,0,0,0,normal,0,109,130
8/10/2025 15:00,109,6,Sunday,8,1,0,random_or_none,4,dusty,0.495,260,0,0,0,0,0,0,0,normal,0,165,130
8/10/2025 16:00,165,6,Sunday,8,1,0,random_or_none,5,windy,0.548,260,0,1,122.49,0,0,0,0,emergency_spike,5,138,128
8/10/2025 17:00,138,6,Sunday,8,1,0,random_or_none,3,hot,0.394,260,0,0,0,0,0,0,0,normal,0,117,121
8/10/2025 18:00,117,6,Sunday,8,1,0,random_or_none,3,hot,0.495,260,0,0,0,0,0,0,0,normal,0,107,122
8/10/2025 19:00,107,6,Sunday,8,1,0,random_or_none,3,hot,0.467,260,0,0,0,0,0,0,0,normal,0,103,116
8/10/2025 20:00,103,6,Sunday,8,1,0,random_or_none,3,hot,0.581,260,0,0,0,0,0,0,0,normal,0,92,114
8/10/2025 21:00,92,6,Sunday,8,1,0,random_or_none,0,sunny,0.262,260,0,0,0,0,0,0,0,normal,0,81,110
8/10/2025 22:00,81,6,Sunday,8,1,0,random_or_none,3,hot,0.446,260,0,0,0,0,0,0,0,normal,0,73,109
8/10/2025 23:00,73,6,Sunday,8,1,0,random_or_none,0,sunny,0.079,260,0,0,0,0,0,0,0,normal,0,73,100
8/11/2025 0:00,73,0,Monday,8,0,0,random_or_none,4,dusty,0.893,260,0,0,0,0,0,0,0,extreme_weather,2,85,84
8/11/2025 1:00,85,0,Monday,8,0,0,random_or_none,0,sunny,0.038,260,0,1,40.8,0,0,0,0,emergency_spike,5,72,69
8/11/2025 2:00,72,0,Monday,8,0,0,random_or_none,0,sunny,0.332,260,0,0,0,0,0,0,0,normal,0,70,63
8/11/2025 3:00,70,0,Monday,8,0,0,random_or_none,4,dusty,0.514,260,0,0,0,0,0,0,0,normal,0,70,60
8/11/2025 4:00,70,0,Monday,8,0,0,random_or_none,4,dusty,0.758,260,0,0,0,0,0,0,0,extreme_weather,2,66,132
8/11/2025 5:00,66,0,Monday,8,0,0,random_or_none,0,sunny,0.171,260,0,0,0,0,0,0,0,normal,0,79,188
8/11/2025 6:00,79,0,Monday,8,0,0,random_or_none,3,hot,0.411,260,0,0,0,0,0,0,0,normal,0,83,137
8/11/2025 7:00,83,0,Monday,8,0,0,random_or_none,3,hot,0.859,260,0,0,0,0,0,0,0,extreme_weather,2,87,118
8/11/2025 8:00,87,0,Monday,8,0,0,random_or_none,4,dusty,0.604,260,0,0,0,0,0,0,0,normal,0,98,111
8/11/2025 9:00,98,0,Monday,8,0,0,random_or_none,3,hot,1,260,0,0,0,0,0,0,0,extreme_weather,2,113,102
8/11/2025 10:00,113,0,Monday,8,0,0,random_or_none,3,hot,0.949,260,0,0,0,0,0,0,0,extreme_weather,2,117,108
8/11/2025 11:00,117,0,Monday,8,0,0,random_or_none,3,hot,0.452,260,0,0,0,0,0,0,0,normal,0,118,110
8/11/2025 12:00,118,0,Monday,8,0,0,random_or_none,0,sunny,0.196,260,0,0,0,0,0,0,0,normal,0,122,112
8/11/2025 13:00,122,0,Monday,8,0,0,random_or_none,5,windy,0.628,260,0,0,0,0,0,0,0,normal,0,130,114
8/11/2025 14:00,130,0,Monday,8,0,0,random_or_none,3,hot,0.563,260,0,0,0,0,0,0,0,normal,0,130,119
8/11/2025 15:00,130,0,Monday,8,0,0,random_or_none,3,hot,0.374,260,0,0,0,0,0,0,0,normal,0,128,125
8/11/2025 16:00,128,0,Monday,8,0,0,random_or_none,3,hot,0.867,260,0,0,0,0,0,0,0,extreme_weather,2,121,130
8/11/2025 17:00,121,0,Monday,8,0,0,random_or_none,0,sunny,0.084,260,0,0,0,0,0,0,0,normal,0,122,130
8/11/2025 18:00,122,0,Monday,8,0,0,random_or_none,0,sunny,0.016,260,0,0,0,0,0,0,0,normal,0,116,128
8/11/2025 19:00,116,0,Monday,8,0,0,random_or_none,3,hot,0.438,260,0,0,0,0,0,0,0,normal,0,114,123
8/11/2025 20:00,114,0,Monday,8,0,0,random_or_none,3,hot,0.484,260,0,0,0,0,0,0,0,normal,0,110,117
8/11/2025 21:00,110,0,Monday,8,0,0,random_or_none,3,hot,0.801,260,0,0,0,0,0,0,0,extreme_weather,2,109,113
8/11/2025 22:00,109,0,Monday,8,0,0,random_or_none,3,hot,0.978,260,0,0,0,0,0,0,0,extreme_weather,2,100,99
8/11/2025 23:00,100,0,Monday,8,0,0,random_or_none,3,hot,0.464,260,0,0,0,0,0,0,0,normal,0,84,94
8/12/2025 0:00,84,1,Tuesday,8,0,0,random_or_none,3,hot,0.338,260,0,0,0,0,0,0,0,normal,0,69,128
8/12/2025 1:00,69,1,Tuesday,8,0,0,random_or_none,0,sunny,0.347,260,0,0,0,0,0,0,0,normal,0,63,97
8/12/2025 2:00,63,1,Tuesday,8,0,0,random_or_none,0,sunny,0.163,260,0,0,0,0,0,0,0,normal,0,60,81
8/12/2025 3:00,60,1,Tuesday,8,0,0,random_or_none,3,hot,0.404,260,0,0,0,0,0,0,0,normal,0,132,76
8/12/2025 4:00,132,1,Tuesday,8,0,0,random_or_none,3,hot,0.824,260,0,1,142.14,0,0,0,0,emergency_spike,5,188,73
8/12/2025 5:00,188,1,Tuesday,8,0,0,random_or_none,3,hot,0.829,260,0,1,177.48,0,0,0,0,emergency_spike,5,137,71
8/12/2025 6:00,137,1,Tuesday,8,0,0,random_or_none,0,sunny,0.212,260,0,0,0,0,0,0,0,normal,0,118,76
8/12/2025 7:00,118,1,Tuesday,8,0,0,random_or_none,3,hot,0.994,260,0,0,0,0,0,0,0,extreme_weather,2,111,81
8/12/2025 8:00,111,1,Tuesday,8,0,0,random_or_none,3,hot,0.558,260,0,0,0,0,0,0,0,normal,0,102,90
8/12/2025 9:00,102,1,Tuesday,8,0,0,random_or_none,0,sunny,0.216,260,0,0,0,0,0,0,0,normal,0,108,102
8/12/2025 10:00,108,1,Tuesday,8,0,0,random_or_none,3,hot,0.37,260,0,0,0,0,0,0,0,normal,0,110,100
8/12/2025 11:00,110,1,Tuesday,8,0,0,random_or_none,0,sunny,0.284,260,0,0,0,0,0,0,0,normal,0,112,96
8/12/2025 12:00,112,1,Tuesday,8,0,0,random_or_none,0,sunny,0.175,260,0,0,0,0,0,0,0,normal,0,114,105
8/12/2025 13:00,114,1,Tuesday,8,0,0,random_or_none,3,hot,0.447,260,0,0,0,0,0,0,0,normal,0,119,121
8/12/2025 14:00,119,1,Tuesday,8,0,0,random_or_none,3,hot,0.953,260,0,0,0,0,0,0,0,extreme_weather,2,125,127
8/12/2025 15:00,125,1,Tuesday,8,0,0,random_or_none,3,hot,0.533,260,0,0,0,0,0,0,0,normal,0,130,126
8/12/2025 16:00,130,1,Tuesday,8,0,0,random_or_none,4,dusty,0.874,260,0,0,0,0,0,0,0,extreme_weather,2,130,129
8/12/2025 17:00,130,1,Tuesday,8,0,0,random_or_none,0,sunny,0.334,260,0,0,0,0,0,0,0,normal,0,128,124
8/12/2025 18:00,128,1,Tuesday,8,0,0,random_or_none,1,rainy,0.392,260,0,0,0,0,0,0,0,normal,0,123,125
8/12/2025 19:00,123,1,Tuesday,8,0,0,random_or_none,3,hot,0.832,260,0,0,0,0,0,0,0,extreme_weather,2,117,120
8/12/2025 20:00,117,1,Tuesday,8,0,0,random_or_none,3,hot,0.957,260,0,0,0,0,0,0,0,extreme_weather,2,113,119
8/12/2025 21:00,113,1,Tuesday,8,0,0,random_or_none,3,hot,0.475,260,0,0,0,0,0,0,0,normal,0,99,113
8/12/2025 22:00,99,1,Tuesday,8,0,0,random_or_none,3,hot,0.739,260,0,0,0,0,0,0,0,normal,0,94,100
8/12/2025 23:00,94,1,Tuesday,8,0,0,random_or_none,4,dusty,0.598,260,0,0,0,0,0,0,0,normal,0,128,124
8/13/2025 0:00,128,2,Wednesday,8,0,0,random_or_none,3,hot,0.731,260,0,1,116.45,0,0,0,0,emergency_spike,5,97,98
8/13/2025 1:00,97,2,Wednesday,8,0,0,random_or_none,3,hot,0.506,260,0,0,0,0,0,0,0,normal,0,81,85
8/13/2025 2:00,81,2,Wednesday,8,0,0,random_or_none,5,windy,0.321,260,0,0,0,0,0,0,0,normal,0,76,75
8/13/2025 3:00,76,2,Wednesday,8,0,0,random_or_none,3,hot,1,260,0,0,0,0,0,0,0,extreme_weather,2,73,76
8/13/2025 4:00,73,2,Wednesday,8,0,0,random_or_none,5,windy,0.891,260,0,0,0,0,0,0,0,extreme_weather,2,71,71
8/13/2025 5:00,71,2,Wednesday,8,0,0,random_or_none,5,windy,0.437,260,0,0,0,0,0,0,0,normal,0,76,73
8/13/2025 6:00,76,2,Wednesday,8,0,0,random_or_none,3,hot,0.325,260,0,0,0,0,0,0,0,normal,0,81,83
8/13/2025 7:00,81,2,Wednesday,8,0,0,random_or_none,3,hot,0.71,260,0,0,0,0,0,0,0,normal,0,90,83
8/13/2025 8:00,90,2,Wednesday,8,0,0,random_or_none,3,hot,0.378,260,0,0,0,0,0,0,0,normal,0,102,93
8/13/2025 9:00,102,2,Wednesday,8,0,0,random_or_none,4,dusty,1,260,0,0,0,0,0,0,0,extreme_weather,2,100,96
8/13/2025 10:00,100,2,Wednesday,8,0,0,random_or_none,0,sunny,0.237,260,0,0,0,0,0,0,0,normal,0,96,108
8/13/2025 11:00,96,2,Wednesday,8,0,0,random_or_none,0,sunny,0.088,260,0,0,0,0,0,0,0,normal,0,105,108
8/13/2025 12:00,105,2,Wednesday,8,0,0,random_or_none,4,dusty,0.754,260,0,0,0,0,0,0,0,extreme_weather,2,121,112
8/13/2025 13:00,121,2,Wednesday,8,0,0,random_or_none,3,hot,0.659,260,0,0,0,0,0,0,0,normal,0,127,119
8/13/2025 14:00,127,2,Wednesday,8,0,0,random_or_none,3,hot,0.581,260,0,0,0,0,0,0,0,normal,0,126,119
8/13/2025 15:00,126,2,Wednesday,8,0,0,random_or_none,0,sunny,0.348,260,0,0,0,0,0,0,0,normal,0,129,128
8/13/2025 16:00,129,2,Wednesday,8,0,0,random_or_none,3,hot,0.343,260,0,0,0,0,0,0,0,normal,0,124,124
8/13/2025 17:00,124,2,Wednesday,8,0,0,random_or_none,3,hot,0.953,260,0,0,0,0,0,0,0,extreme_weather,2,125,118
8/13/2025 18:00,125,2,Wednesday,8,0,0,random_or_none,4,dusty,0.445,260,0,0,0,0,0,0,0,normal,0,120,112
8/13/2025 19:00,120,2,Wednesday,8,0,0,random_or_none,3,hot,1,260,0,0,0,0,0,0,0,extreme_weather,2,119,115
8/13/2025 20:00,119,2,Wednesday,8,0,0,random_or_none,3,hot,0.652,260,0,0,0,0,0,0,0,normal,0,113,106
8/13/2025 21:00,113,2,Wednesday,8,0,0,random_or_none,4,dusty,0.748,260,0,0,0,0,0,0,0,normal,0,100,102
8/13/2025 22:00,100,2,Wednesday,8,0,0,random_or_none,0,sunny,0.205,260,0,0,0,0,0,0,0,normal,0,124,91
8/13/2025 23:00,124,2,Wednesday,8,0,0,random_or_none,3,hot,0.957,260,0,1,70.96,0,0,0,0,emergency_spike,5,98,87
8/14/2025 0:00,98,3,Thursday,8,0,0,random_or_none,2,cold,0.361,260,0,0,0,0,0,0,0,normal,0,85,76
8/14/2025 1:00,85,3,Thursday,8,0,0,random_or_none,3,hot,1,260,0,0,0,0,0,0,0,extreme_weather,2,75,70
8/14/2025 2:00,75,3,Thursday,8,0,0,random_or_none,4,dusty,0.502,260,0,0,0,0,0,0,0,normal,0,76,68
8/14/2025 3:00,76,3,Thursday,8,0,0,random_or_none,4,dusty,0.387,260,0,0,0,0,0,0,0,normal,0,71,70
8/14/2025 4:00,71,3,Thursday,8,0,0,random_or_none,3,hot,0.878,260,0,0,0,0,0,0,0,extreme_weather,2,73,71
8/14/2025 5:00,73,3,Thursday,8,0,0,random_or_none,0,sunny,0.12,260,0,0,0,0,0,0,0,normal,0,83,69
8/14/2025 6:00,83,3,Thursday,8,0,0,random_or_none,1,rainy,0.844,260,0,0,0,0,0,0,0,extreme_weather,2,83,69
8/14/2025 7:00,83,3,Thursday,8,0,0,random_or_none,4,dusty,0.492,260,0,0,0,0,0,0,0,normal,0,93,78
8/14/2025 8:00,93,3,Thursday,8,0,0,random_or_none,3,hot,0.778,260,0,0,0,0,0,0,0,extreme_weather,2,96,87
8/14/2025 9:00,96,3,Thursday,8,0,0,random_or_none,3,hot,0.593,260,0,0,0,0,0,0,0,normal,0,108,94
8/14/2025 10:00,108,3,Thursday,8,0,0,random_or_none,3,hot,0.828,260,0,0,0,0,0,0,0,extreme_weather,2,108,92
8/14/2025 11:00,108,3,Thursday,8,0,0,random_or_none,4,dusty,1,260,0,0,0,0,0,0,0,extreme_weather,2,112,114
8/14/2025 12:00,112,3,Thursday,8,0,0,random_or_none,5,windy,0.23,260,0,0,0,0,0,0,0,normal,0,119,119
8/14/2025 13:00,119,3,Thursday,8,0,0,random_or_none,4,dusty,0.422,260,0,0,0,0,0,0,0,normal,0,119,124
8/14/2025 14:00,119,3,Thursday,8,0,0,random_or_none,0,sunny,0.125,260,0,0,0,0,0,0,0,normal,0,128,129
8/14/2025 15:00,128,3,Thursday,8,0,0,random_or_none,3,hot,0.484,260,0,0,0,0,0,0,0,normal,0,124,131
8/14/2025 16:00,124,3,Thursday,8,0,0,random_or_none,3,hot,0.578,260,0,0,0,0,0,0,0,normal,0,118,125
8/14/2025 17:00,118,3,Thursday,8,0,0,random_or_none,0,sunny,0.271,260,0,0,0,0,0,0,0,normal,0,112,128
8/14/2025 18:00,112,3,Thursday,8,0,0,random_or_none,0,sunny,0.15,260,0,0,0,0,0,0,0,normal,0,115,120
8/14/2025 19:00,115,3,Thursday,8,0,0,random_or_none,0,sunny,0.047,260,0,0,0,0,0,0,0,normal,0,106,104
8/14/2025 20:00,106,3,Thursday,8,0,0,random_or_none,0,sunny,0.197,260,0,0,0,0,0,0,0,normal,0,102,110
8/14/2025 21:00,102,3,Thursday,8,0,0,random_or_none,3,hot,0.753,260,0,0,0,0,0,0,0,extreme_weather,2,91,97
8/14/2025 22:00,91,3,Thursday,8,0,0,random_or_none,0,sunny,0.266,260,0,0,0,0,0,0,0,normal,0,87,99
8/14/2025 23:00,87,3,Thursday,8,0,0,random_or_none,4,dusty,0.505,260,0,0,0,0,0,0,0,normal,0,76,95
8/15/2025 0:00,76,4,Friday,8,0,0,random_or_none,3,hot,0.377,260,0,0,0,0,0,0,0,normal,0,70,75
8/15/2025 1:00,70,4,Friday,8,0,0,random_or_none,1,rainy,0.715,260,0,0,0,0,0,0,0,normal,0,68,65
8/15/2025 2:00,68,4,Friday,8,0,0,random_or_none,3,hot,0.413,260,0,0,0,0,0,0,0,normal,0,70,56
8/15/2025 3:00,70,4,Friday,8,0,0,random_or_none,0,sunny,0.277,260,0,0,0,0,0,0,0,normal,0,71,51
8/15/2025 4:00,71,4,Friday,8,0,0,random_or_none,4,dusty,0.397,260,0,0,0,0,0,0,0,normal,0,69,54
8/15/2025 5:00,69,4,Friday,8,0,0,random_or_none,3,hot,0.395,260,0,0,0,0,0,0,0,normal,0,69,55
8/15/2025 6:00,69,4,Friday,8,0,0,random_or_none,4,dusty,0.493,260,0,0,0,0,0,0,0,normal,0,78,68
8/15/2025 7:00,78,4,Friday,8,0,0,random_or_none,3,hot,1,260,0,0,0,0,0,0,0,extreme_weather,2,87,74
8/15/2025 8:00,87,4,Friday,8,0,0,random_or_none,3,hot,0.975,260,0,0,0,0,0,0,0,extreme_weather,2,94,72
8/15/2025 9:00,94,4,Friday,8,0,0,random_or_none,0,sunny,0.328,260,0,0,0,0,0,0,0,normal,0,92,131
8/15/2025 10:00,92,4,Friday,8,0,0,random_or_none,0,sunny,0.149,260,0,0,0,0,0,0,0,normal,0,114,118
8/15/2025 11:00,114,4,Friday,8,0,0,random_or_none,3,hot,0.935,260,0,0,0,0,0,0,0,extreme_weather,2,119,116
8/15/2025 12:00,119,4,Friday,8,0,0,random_or_none,3,hot,0.84,260,0,0,0,0,0,0,0,extreme_weather,2,124,179
8/15/2025 13:00,124,4,Friday,8,0,0,random_or_none,3,hot,0.804,260,0,0,0,0,0,0,0,extreme_weather,2,129,142
8/15/2025 14:00,129,4,Friday,8,0,0,random_or_none,3,hot,0.765,260,0,0,0,0,0,0,0,extreme_weather,2,131,126
8/15/2025 15:00,131,4,Friday,8,0,0,random_or_none,0,sunny,0.288,260,0,0,0,0,0,0,0,normal,0,125,117
8/15/2025 16:00,125,4,Friday,8,0,0,random_or_none,0,sunny,0.111,260,0,0,0,0,0,0,0,normal,0,128,115
8/15/2025 17:00,128,4,Friday,8,0,0,random_or_none,0,sunny,0.061,260,0,0,0,0,0,0,0,normal,0,120,116
8/15/2025 18:00,120,4,Friday,8,0,0,random_or_none,3,hot,0.741,260,0,0,0,0,0,0,0,normal,0,104,191
8/15/2025 19:00,104,4,Friday,8,0,0,random_or_none,0,sunny,0.271,260,0,0,0,0,0,0,0,normal,0,110,148
8/15/2025 20:00,110,4,Friday,8,0,0,random_or_none,3,hot,0.694,260,0,0,0,0,0,0,0,normal,0,97,124
8/15/2025 21:00,97,4,Friday,8,0,0,random_or_none,0,sunny,0.264,260,0,0,0,0,0,0,0,normal,0,99,107
8/15/2025 22:00,99,4,Friday,8,0,0,random_or_none,3,hot,0.781,260,0,0,0,0,0,0,0,extreme_weather,2,95,88
8/15/2025 23:00,95,4,Friday,8,0,0,random_or_none,4,dusty,0.527,260,0,0,0,0,0,0,0,normal,0,75,81
8/16/2025 0:00,75,5,Saturday,8,1,0,random_or_none,0,sunny,0.066,260,0,0,0,0,0,0,0,normal,0,65,74
8/16/2025 1:00,65,5,Saturday,8,1,0,random_or_none,0,sunny,0.212,260,0,0,0,0,0,0,0,normal,0,56,66
8/16/2025 2:00,56,5,Saturday,8,1,0,random_or_none,3,hot,0.643,260,0,0,0,0,0,0,0,normal,0,51,62
8/16/2025 3:00,51,5,Saturday,8,1,0,random_or_none,0,sunny,0.256,260,0,0,0,0,0,0,0,normal,0,54,53
8/16/2025 4:00,54,5,Saturday,8,1,0,random_or_none,4,dusty,0.565,260,0,0,0,0,0,0,0,normal,0,55,57
8/16/2025 5:00,55,5,Saturday,8,1,0,random_or_none,5,windy,0.859,260,0,0,0,0,0,0,0,extreme_weather,2,68,50
8/16/2025 6:00,68,5,Saturday,8,1,0,random_or_none,3,hot,0.64,260,0,0,0,0,0,0,0,normal,0,74,61
8/16/2025 7:00,74,5,Saturday,8,1,0,random_or_none,3,hot,0.941,260,0,0,0,0,0,0,0,extreme_weather,2,72,65
8/16/2025 8:00,72,5,Saturday,8,1,0,random_or_none,0,sunny,0.218,260,0,0,0,0,0,0,0,normal,0,131,73
8/16/2025 9:00,131,5,Saturday,8,1,0,random_or_none,0,sunny,0.221,260,0,1,100.94,0,0,0,0,emergency_spike,5,118,74
8/16/2025 10:00,118,5,Saturday,8,1,0,random_or_none,4,dusty,0.848,260,0,0,0,0,0,0,0,extreme_weather,2,116,84
8/16/2025 11:00,116,5,Saturday,8,1,0,random_or_none,4,dusty,0.652,260,0,0,0,0,0,0,0,normal,0,179,86
8/16/2025 12:00,179,5,Saturday,8,1,0,random_or_none,3,hot,0.72,260,0,1,154.32,0,0,0,0,emergency_spike,5,142,97
8/16/2025 13:00,142,5,Saturday,8,1,0,random_or_none,0,sunny,0.332,260,0,0,0,0,0,0,0,normal,0,126,96
8/16/2025 14:00,126,5,Saturday,8,1,0,random_or_none,3,hot,0.587,260,0,0,0,0,0,0,0,normal,0,117,103
8/16/2025 15:00,117,5,Saturday,8,1,0,random_or_none,3,hot,0.691,260,0,0,0,0,0,0,0,normal,0,115,97
8/16/2025 16:00,115,5,Saturday,8,1,0,random_or_none,3,hot,0.593,260,0,0,0,0,0,0,0,normal,0,116,99
8/16/2025 17:00,116,5,Saturday,8,1,0,random_or_none,4,dusty,0.979,260,0,0,0,0,0,0,0,extreme_weather,2,191,107
8/16/2025 18:00,191,5,Saturday,8,1,0,random_or_none,3,hot,0.615,260,0,1,171.65,0,0,0,0,emergency_spike,5,148,108
8/16/2025 19:00,148,5,Saturday,8,1,0,random_or_none,5,windy,0.687,260,0,0,0,0,0,0,0,normal,0,124,111
8/16/2025 20:00,124,5,Saturday,8,1,0,random_or_none,3,hot,0.688,260,0,0,0,0,0,0,0,normal,0,107,102
8/16/2025 21:00,107,5,Saturday,8,1,0,random_or_none,3,hot,0.76,260,0,0,0,0,0,0,0,extreme_weather,2,88,92
8/16/2025 22:00,88,5,Saturday,8,1,0,random_or_none,0,sunny,0.135,260,0,0,0,0,0,0,0,normal,0,81,85
8/16/2025 23:00,81,5,Saturday,8,1,0,random_or_none,0,sunny,0.072,260,0,0,0,0,0,0,0,normal,0,74,75
8/17/2025 0:00,74,6,Sunday,8,1,0,random_or_none,1,rainy,0.444,260,0,0,0,0,0,0,0,normal,0,66,69
8/17/2025 1:00,66,6,Sunday,8,1,0,random_or_none,3,hot,1,260,0,0,0,0,0,0,0,extreme_weather,2,62,65
8/17/2025 2:00,62,6,Sunday,8,1,0,random_or_none,4,dusty,0.313,260,0,0,0,0,0,0,0,normal,0,53,76
8/17/2025 3:00,53,6,Sunday,8,1,0,random_or_none,5,windy,0.513,260,0,0,0,0,0,0,0,normal,0,57,69
8/17/2025 4:00,57,6,Sunday,8,1,0,random_or_none,3,hot,0.955,260,0,0,0,0,0,0,0,extreme_weather,2,50,74
8/17/2025 5:00,50,6,Sunday,8,1,0,random_or_none,0,sunny,0.246,260,0,0,0,0,0,0,0,normal,0,61,81
8/17/2025 6:00,61,6,Sunday,8,1,0,random_or_none,4,dusty,0.87,260,0,0,0,0,0,0,0,extreme_weather,2,65,82
8/17/2025 7:00,65,6,Sunday,8,1,0,random_or_none,1,rainy,0.696,260,0,0,0,0,0,0,0,normal,0,73,87
8/17/2025 8:00,73,6,Sunday,8,1,0,random_or_none,3,hot,0.888,260,0,0,0,0,0,0,0,extreme_weather,2,74,86
8/17/2025 9:00,74,6,Sunday,8,1,0,random_or_none,3,hot,1,260,0,0,0,0,0,0,0,extreme_weather,2,84,92
8/17/2025 10:00,84,6,Sunday,8,1,0,random_or_none,4,dusty,0.681,260,0,0,0,0,0,0,0,normal,0,86,98
8/17/2025 11:00,86,6,Sunday,8,1,0,random_or_none,4,dusty,0.783,260,0,0,0,0,0,0,0,extreme_weather,2,97,104
8/17/2025 12:00,97,6,Sunday,8,1,0,random_or_none,3,hot,0.839,260,0,0,0,0,0,0,0,extreme_weather,2,96,117
8/17/2025 13:00,96,6,Sunday,8,1,0,random_or_none,0,sunny,0.132,260,0,0,0,0,0,0,0,normal,0,103,122
8/17/2025 14:00,103,6,Sunday,8,1,0,random_or_none,1,rainy,0.638,260,0,0,0,0,0,0,0,normal,0,97,121
8/17/2025 15:00,97,6,Sunday,8,1,0,random_or_none,0,sunny,0.129,260,0,0,0,0,0,0,0,normal,0,99,127
8/17/2025 16:00,99,6,Sunday,8,1,0,random_or_none,5,windy,0.517,260,0,0,0,0,0,0,0,normal,0,107,128
8/17/2025 17:00,107,6,Sunday,8,1,0,random_or_none,4,dusty,0.603,260,0,0,0,0,0,0,0,normal,0,108,122
8/17/2025 18:00,108,6,Sunday,8,1,0,random_or_none,3,hot,0.626,260,0,0,0,0,0,0,0,normal,0,111,128
8/17/2025 19:00,111,6,Sunday,8,1,0,random_or_none,3,hot,0.931,260,0,0,0,0,0,0,0,extreme_weather,2,102,124
8/17/2025 20:00,102,6,Sunday,8,1,0,random_or_none,3,hot,0.345,260,0,0,0,0,0,0,0,normal,0,92,114
8/17/2025 21:00,92,6,Sunday,8,1,0,random_or_none,0,sunny,0.031,260,0,0,0,0,0,0,0,normal,0,85,106
8/17/2025 22:00,85,6,Sunday,8,1,0,random_or_none,4,dusty,0.418,260,0,0,0,0,0,0,0,normal,0,75,99
8/17/2025 23:00,75,6,Sunday,8,1,0,random_or_none,4,dusty,0.729,260,0,0,0,0,0,0,0,normal,0,69,94
8/18/2025 0:00,69,0,Monday,8,0,0,random_or_none,3,hot,0.395,260,0,0,0,0,0,0,0,normal,0,65,160
8/18/2025 1:00,65,0,Monday,8,0,0,random_or_none,0,sunny,0.316,260,0,0,0,0,0,0,0,normal,0,76,112
8/18/2025 2:00,76,0,Monday,8,0,0,random_or_none,4,dusty,0.691,260,0,0,0,0,0,0,0,normal,0,69,88
8/18/2025 3:00,69,0,Monday,8,0,0,random_or_none,0,sunny,0.239,260,0,0,0,0,0,0,0,normal,0,74,74
8/18/2025 4:00,74,0,Monday,8,0,0,random_or_none,5,windy,0.779,260,0,0,0,0,0,0,0,extreme_weather,2,81,70
8/18/2025 5:00,81,0,Monday,8,0,0,random_or_none,3,hot,0.968,260,0,0,0,0,0,0,0,extreme_weather,2,82,77
8/18/2025 6:00,82,0,Monday,8,0,0,random_or_none,4,dusty,1,260,0,0,0,0,0,0,0,extreme_weather,2,87,76
8/18/2025 7:00,87,0,Monday,8,0,0,random_or_none,3,hot,0.485,260,0,0,0,0,0,0,0,normal,0,86,78
8/18/2025 8:00,86,0,Monday,8,0,0,random_or_none,0,sunny,0.164,260,0,0,0,0,0,0,0,normal,0,92,85
8/18/2025 9:00,92,0,Monday,8,0,0,random_or_none,3,hot,0.424,260,0,0,0,0,0,0,0,normal,0,98,90
8/18/2025 10:00,98,0,Monday,8,0,0,random_or_none,0,sunny,0.073,260,0,0,0,0,0,0,0,normal,0,104,95
8/18/2025 11:00,104,0,Monday,8,0,0,random_or_none,0,sunny,0.2,260,0,0,0,0,0,0,0,normal,0,117,101
8/18/2025 12:00,117,0,Monday,8,0,0,random_or_none,3,hot,0.637,260,0,0,0,0,0,0,0,normal,0,122,115
8/18/2025 13:00,122,0,Monday,8,0,0,random_or_none,0,sunny,0.12,260,0,0,0,0,0,0,0,normal,0,121,113
8/18/2025 14:00,121,0,Monday,8,0,0,random_or_none,5,windy,0.4,260,0,0,0,0,0,0,0,normal,0,127,119
