datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,hospital capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,season,week_of_year,shift_period,is_holiday,is_holiday_or_event,event_flag,arrivals,admissions,discharges,transfers,emergency_arrivals,elective_arrivals,waiting_patients,avg_wait_time_minutes,occupancy_rate,bed_occupancy,occupied_beds,available_beds,available_doctors,available_nurses,staff_on_duty,doctor_shortage,nurse_shortage,bed_shortage,appointments_count,or_bookings_count,delayed_discharge_count,department_pressure_score,er_pressure_score,doctors_available,nurses_available,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour,week_number,shift_period_code
2025-04-10 14:00:00,118,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,114,114,14,1,40,Morning,0,0,0,21,7,9,1,8,13,2,24,0.58,0.58,126,92,42,96,138,0,0,32,3,1,0,38.75,43.4,42,96,116.0,151.0,127.66666666666667,128.5,120.16666666666667,114,15,1
2025-04-10 15:00:00,114,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,118,118,15,1,40,Evening,0,0,0,17,6,11,0,6,11,2,24,0.58,0.58,126,92,42,96,138,0,0,28,4,2,0,39.0,43.68,42,96,118.0,155.0,123.0,127.5,118.79166666666667,118,15,2
2025-04-10 16:00:00,118,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,113,114,16,1,40,Evening,0,0,0,21,7,19,1,8,13,5,32,0.58,0.58,126,92,42,96,138,0,0,32,4,1,1,43.8,49.06,42,96,114.0,161.0,116.0,124.16666666666667,117.08333333333333,113,15,2
2025-04-10 17:00:00,113,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,109,108,17,1,40,Evening,0,0,0,20,7,23,1,8,12,2,24,0.58,0.58,126,92,42,96,138,0,0,27,4,0,0,39.0,43.68,42,96,118.0,146.0,116.66666666666667,122.16666666666667,115.29166666666667,109,15,2
2025-04-10 18:00:00,109,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,108,105,18,1,40,Evening,0,0,0,20,7,19,1,10,10,3,26,0.58,0.58,126,92,42,96,138,0,0,23,8,1,1,41.6,46.59,42,96,113.0,150.0,115.0,119.0,113.91666666666667,108,15,2
2025-04-10 19:00:00,108,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,107,105,19,1,40,Evening,0,0,0,21,7,23,1,10,11,5,32,0.58,0.58,126,92,42,96,138,0,0,22,0,1,1,42.8,47.94,42,96,109.0,151.0,113.33333333333333,114.66666666666667,112.20833333333333,107,15,2
2025-04-10 20:00:00,107,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,104,111,20,1,40,Evening,0,0,0,17,6,17,0,8,9,3,26,0.58,0.58,126,92,42,96,138,0,0,21,3,1,1,40.35,45.19,42,96,108.0,146.0,110.0,113.33333333333333,110.41666666666667,104,15,2
2025-04-10 21:00:00,104,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,94,96,21,1,40,Evening,0,0,0,15,5,11,0,7,8,1,21,0.58,0.58,126,92,42,96,138,0,0,18,1,1,0,36.65,41.05,42,96,107.0,131.0,108.0,111.5,108.79166666666667,94,15,2
2025-04-10 22:00:00,94,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,100,92,22,1,40,Evening,0,0,0,16,5,13,0,8,8,4,29,0.58,0.58,126,92,42,96,138,0,0,7,6,0,0,42.7,47.82,42,96,104.0,128.0,106.33333333333333,109.83333333333333,107.66666666666667,100,15,2
2025-04-10 23:00:00,100,3,Saturday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,78,93,23,1,40,Night,0,0,0,18,6,8,0,9,9,5,32,0.58,0.58,126,92,36,82,118,0,0,13,4,1,0,43.8,49.06,36,82,94.0,138.0,101.66666666666667,105.83333333333333,106.25,78,15,0
2025-04-11 00:00:00,112,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,103,117,0,1,45,Night,0,0,0,22,9,12,1,8,14,2,24,0.58,0.58,126,92,36,82,118,0,0,26,3,1,0,38.75,43.4,36,82,100.0,81.0,99.33333333333333,103.66666666666667,104.66666666666667,103,15,0
2025-04-11 01:00:00,103,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,114,112,1,1,45,Night,0,0,0,20,9,8,1,8,12,4,29,0.58,0.58,126,92,36,82,118,0,0,17,3,2,0,41.95,46.98,36,82,112.0,75.0,102.0,104.16666666666667,105.95833333333333,114,15,0
2025-04-11 02:00:00,114,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,109,124,2,1,45,Night,0,0,0,20,9,13,1,8,12,3,26,0.58,0.58,126,92,36,82,118,0,0,28,6,0,0,41.1,46.03,36,82,103.0,82.0,105.0,103.33333333333333,107.125,109,15,0
2025-04-11 03:00:00,109,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,119,121,3,1,45,Night,0,0,0,20,9,10,1,8,12,5,32,0.58,0.58,126,92,36,82,118,0,0,23,4,0,0,43.8,49.06,36,82,114.0,68.0,109.66666666666667,104.5,108.45833333333333,119,15,0
2025-04-11 04:00:00,119,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,106,110,4,1,45,Night,0,0,0,22,9,14,1,8,14,4,29,0.58,0.58,126,92,36,82,118,0,0,33,5,1,0,42.45,47.54,36,82,109.0,76.0,108.66666666666667,105.33333333333333,110.16666666666667,106,15,0
2025-04-11 05:00:00,106,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,137,112,5,1,45,Night,0,0,0,20,9,9,1,8,12,4,29,0.58,0.58,126,92,36,82,118,0,0,20,7,1,0,42.95,48.1,36,82,119.0,72.0,114.0,109.5,111.95833333333333,137,15,0
2025-04-11 06:00:00,137,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,140,151,6,1,45,Night,0,0,0,25,11,14,1,10,15,5,32,0.628,0.628,137,81,36,82,118,0,0,63,3,0,0,46.46,52.04,36,82,106.0,96.0,111.33333333333333,110.5,113.375,140,15,0
2025-04-11 07:00:00,140,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,170,147,7,1,45,Morning,0,0,0,26,11,14,1,10,16,5,32,0.642,0.642,140,78,42,96,138,0,0,69,2,5,0,47.03,52.67,42,96,137.0,106.0,120.66666666666667,114.66666666666667,115.08333333333333,170,15,1
2025-04-11 08:00:00,170,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,13,0,0,0,0,Normal Operations,0,174,180,8,1,45,Morning,0,0,0,41,18,20,1,16,25,6,35,0.78,0.78,170,48,42,96,138,0,0,131,19,7,0,61.14,68.48,42,96,140.0,124.0,127.66666666666667,120.83333333333333,116.5,174,15,1
2025-04-11 09:00:00,174,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,15,0,0,0,0,Normal Operations,0,184,188,9,1,45,Morning,0,0,0,43,18,18,1,16,27,8,40,0.798,0.798,174,44,42,96,138,0,0,139,26,4,1,67.19,75.25,42,96,170.0,134.0,149.0,130.16666666666666,118.41666666666667,184,15,1
2025-04-11 10:00:00,184,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,1,16,0,0,0,0,Emergency Surge,1,186,189,10,1,45,Morning,0,0,0,44,19,15,2,17,27,11,52,0.844,0.844,184,34,42,96,138,0,0,160,21,5,1,73.49,82.31,42,96,174.0,130.0,161.33333333333334,141.0,120.08333333333333,186,15,1
2025-04-11 11:00:00,186,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,1,12,0,0,0,0,Emergency Surge,1,181,184,11,1,45,Morning,0,0,0,40,17,23,1,15,25,10,50,0.853,0.853,186,32,42,96,138,0,0,164,23,5,1,72.94,81.69,42,96,184.0,132.0,176.0,151.83333333333334,122.33333333333333,181,15,1
2025-04-11 12:00:00,181,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,13,0,0,0,0,Normal Operations,0,160,185,12,1,45,Morning,0,0,0,41,18,16,1,16,25,8,43,0.83,0.83,181,37,42,96,138,0,0,154,20,2,1,67.62,75.73,42,96,186.0,135.0,181.33333333333334,165.16666666666666,124.58333333333333,160,15,1
2025-04-11 13:00:00,160,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,2,0,0,0,0,Normal Operations,0,163,168,13,1,45,Morning,0,0,0,30,13,18,1,11,19,5,32,0.734,0.734,160,58,42,96,138,0,0,110,20,3,0,57.04,63.88,42,96,181.0,116.0,183.66666666666666,172.5,126.5,163,15,1
2025-04-11 14:00:00,163,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,168,171,14,1,45,Morning,0,0,0,26,11,17,1,10,16,4,29,0.748,0.748,163,55,42,96,138,0,0,117,19,5,0,56.01,62.73,42,96,160.0,118.0,175.66666666666666,175.83333333333334,128.33333333333334,168,15,1
2025-04-11 15:00:00,168,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,5,0,0,0,0,Normal Operations,0,163,173,15,1,45,Evening,0,0,0,33,14,15,1,13,20,6,35,0.771,0.771,168,50,42,96,138,0,0,127,21,4,0,61.09,68.42,42,96,163.0,114.0,168.0,174.66666666666666,130.20833333333334,163,15,2
2025-04-11 16:00:00,163,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,160,173,16,1,45,Evening,0,0,0,28,12,30,1,11,17,5,32,0.748,0.748,163,55,42,96,138,0,0,117,23,4,1,58.61,65.64,42,96,168.0,118.0,163.66666666666666,173.66666666666666,132.45833333333334,160,15,2
2025-04-11 17:00:00,160,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,148,159,17,1,45,Evening,0,0,0,29,12,29,1,11,18,6,35,0.734,0.734,160,58,42,96,138,0,0,110,6,4,1,55.14,61.76,42,96,163.0,113.0,164.66666666666666,170.16666666666666,134.33333333333334,148,15,2
2025-04-11 18:00:00,148,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,145,161,18,1,45,Evening,0,0,0,28,12,24,1,13,15,5,32,0.679,0.679,148,70,42,96,138,0,0,86,4,1,1,49.73,55.7,42,96,160.0,109.0,163.66666666666666,165.83333333333334,136.29166666666666,145,15,2
2025-04-11 19:00:00,145,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,158,163,19,1,45,Evening,0,0,0,25,11,22,1,12,13,3,26,0.665,0.665,145,73,42,96,138,0,0,80,6,0,1,46.21,51.76,42,96,148.0,108.0,157.0,160.33333333333334,137.91666666666666,158,15,2
2025-04-11 20:00:00,158,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,142,158,20,1,45,Evening,0,0,0,24,10,29,1,12,12,6,35,0.725,0.725,158,60,42,96,138,0,0,106,5,0,1,54.34,60.86,42,96,145.0,107.0,151.0,157.83333333333334,139.45833333333334,142,15,2
2025-04-11 21:00:00,142,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,143,145,21,1,45,Evening,0,0,0,25,11,15,1,12,13,7,38,0.651,0.651,142,76,42,96,138,0,0,74,2,2,1,50.78,56.87,42,96,158.0,104.0,150.33333333333334,157.0,141.58333333333334,143,15,2
2025-04-11 22:00:00,143,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,147,144,22,1,45,Evening,0,0,0,28,12,11,1,13,15,6,35,0.656,0.656,143,75,42,96,138,0,0,76,4,1,0,49.96,55.96,42,96,142.0,94.0,148.33333333333334,152.66666666666666,143.16666666666666,147,15,2
2025-04-11 23:00:00,147,4,Tuesday,4,0,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,117,144,23,1,45,Night,0,0,0,25,11,19,1,12,13,4,29,0.674,0.674,147,71,36,82,118,0,0,84,3,0,0,47.61,53.32,36,82,143.0,100.0,147.66666666666666,149.33333333333334,145.20833333333334,117,15,0
2025-04-12 00:00:00,131,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,139,129,0,1,49,Night,0,0,0,24,10,9,1,9,15,5,32,0.601,0.601,131,87,36,82,118,0,0,51,1,2,0,44.31,49.63,36,82,147.0,112.0,144.0,147.16666666666666,147.16666666666666,139,15,0
2025-04-12 01:00:00,139,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,131,141,1,1,49,Night,0,0,0,27,12,14,1,10,17,5,32,0.638,0.638,139,79,36,82,118,0,0,67,5,0,0,47.51,53.21,36,82,131.0,103.0,140.33333333333334,144.33333333333334,147.95833333333334,131,15,0
2025-04-12 02:00:00,131,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,132,129,2,1,49,Night,0,0,0,24,10,16,1,9,15,5,32,0.601,0.601,131,87,36,82,118,0,0,51,6,1,0,45.56,51.03,36,82,139.0,114.0,139.0,143.33333333333334,149.45833333333334,132,15,0
2025-04-12 03:00:00,132,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,138,125,3,1,49,Night,0,0,0,27,12,12,1,10,17,3,26,0.606,0.606,132,86,36,82,118,0,0,53,3,0,0,41.88,46.91,36,82,131.0,109.0,133.66666666666666,138.83333333333334,150.16666666666666,138,15,0
2025-04-12 04:00:00,138,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,141,132,4,1,49,Night,0,0,0,25,11,13,1,10,15,3,26,0.633,0.633,138,80,36,82,118,0,0,65,7,1,0,44.53,49.87,36,82,132.0,119.0,134.0,137.16666666666666,151.125,141,15,0
2025-04-12 05:00:00,141,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,168,129,5,1,49,Night,0,0,0,22,9,11,1,8,14,4,29,0.647,0.647,141,77,36,82,118,0,0,72,3,0,0,45.96,51.48,36,82,138.0,106.0,133.66666666666666,136.33333333333334,151.91666666666666,168,15,0
2025-04-12 06:00:00,168,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,161,160,6,1,49,Night,0,0,0,32,14,19,1,12,20,6,35,0.771,0.771,168,50,36,82,118,0,0,127,2,1,0,56.34,63.1,36,82,141.0,137.0,137.0,135.33333333333334,153.375,161,15,0
2025-04-12 07:00:00,161,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,205,167,7,1,49,Morning,0,0,0,28,12,14,1,11,17,4,29,0.739,0.739,161,57,42,96,138,0,0,113,3,4,0,51.46,57.64,42,96,168.0,140.0,149.0,141.5,154.66666666666666,205,15,1
2025-04-12 08:00:00,205,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,1,1,12,0,1,0,0,Emergency Surge,1,216,202,8,1,49,Morning,0,0,0,46,20,19,2,17,29,16,72,0.92,0.92,201,17,42,96,138,0,0,199,20,3,1,85.8,96.1,42,96,161.0,170.0,156.66666666666666,145.16666666666666,155.54166666666666,216,15,1
2025-04-12 09:00:00,216,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,1,1,16,0,1,0,0,Emergency Surge,1,215,209,9,1,49,Morning,0,0,0,50,22,19,2,19,31,16,72,0.92,0.92,201,17,42,96,138,0,0,210,19,5,1,85.55,95.82,42,96,205.0,174.0,178.0,157.5,157.0,215,15,1
2025-04-12 10:00:00,215,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,1,1,14,0,1,0,0,Emergency Surge,1,215,215,10,1,49,Morning,0,0,0,48,21,23,2,18,30,16,72,0.92,0.92,201,17,42,96,138,0,0,209,22,3,1,86.3,96.66,42,96,216.0,184.0,194.0,171.5,158.75,215,15,1
2025-04-12 11:00:00,215,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,1,1,15,0,1,0,0,Emergency Surge,1,221,213,11,1,49,Morning,0,0,0,49,21,26,2,19,30,16,72,0.92,0.92,201,17,42,96,138,0,0,209,19,4,1,85.55,95.82,42,96,215.0,186.0,212.0,184.33333333333334,160.04166666666666,221,15,1
2025-04-12 12:00:00,221,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,1,1,17,0,1,0,0,Emergency Surge,1,198,215,12,1,49,Morning,0,0,0,51,22,22,2,19,32,16,72,0.92,0.92,201,17,42,96,138,0,0,216,18,3,1,85.3,95.54,42,96,215.0,181.0,215.33333333333334,196.66666666666666,161.25,198,15,1
2025-04-12 13:00:00,198,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,1,1,0,0,1,0,0,Emergency Surge,1,191,191,13,1,49,Morning,0,0,0,34,15,20,1,13,21,11,57,0.908,0.908,198,20,42,96,138,0,0,188,19,5,1,76.85,86.07,42,96,221.0,160.0,217.0,205.5,162.91666666666666,191,15,1
2025-04-12 14:00:00,191,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,1,0,0,1,0,0,Emergency Surge,1,197,198,14,1,49,Morning,0,0,0,34,15,20,1,13,21,9,49,0.876,0.876,191,27,42,96,138,0,0,174,21,4,1,72.22,80.89,42,96,198.0,163.0,211.33333333333334,211.66666666666666,164.5,197,15,1
2025-04-12 15:00:00,197,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,1,1,7,0,1,0,0,Emergency Surge,1,187,193,15,1,49,Evening,0,0,0,41,18,19,1,16,25,11,57,0.904,0.904,197,21,42,96,138,0,0,186,22,4,1,77.32,86.6,42,96,191.0,168.0,203.33333333333334,209.33333333333334,165.66666666666666,187,15,2
2025-04-12 16:00:00,187,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,1,2,0,1,0,0,Emergency Surge,1,181,190,16,1,49,Evening,0,0,0,36,15,33,1,14,22,10,51,0.858,0.858,187,31,42,96,138,0,0,166,22,4,2,72.97,81.73,42,96,197.0,163.0,195.33333333333334,206.16666666666666,166.875,181,15,2
2025-04-12 17:00:00,181,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,180,178,17,1,49,Evening,0,0,0,32,14,32,1,12,20,8,43,0.83,0.83,181,37,42,96,138,0,0,154,3,4,1,63.37,70.97,42,96,187.0,160.0,191.66666666666666,201.5,167.875,180,15,2
2025-04-12 18:00:00,180,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,184,177,18,1,49,Evening,0,0,0,33,14,31,1,16,17,9,45,0.826,0.826,180,38,42,96,138,0,0,151,6,1,2,65.44,73.29,42,96,181.0,148.0,188.33333333333334,195.83333333333334,168.75,184,15,2
2025-04-12 19:00:00,184,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,2,0,1,0,0,Normal Operations,0,191,175,19,1,49,Evening,0,0,0,36,15,31,1,17,19,8,44,0.844,0.844,184,34,42,96,138,0,0,160,6,1,1,64.94,72.73,42,96,180.0,145.0,182.66666666666666,189.0,170.08333333333334,191,15,2
2025-04-12 20:00:00,191,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,161,175,20,1,49,Evening,0,0,0,33,14,33,1,16,17,8,46,0.876,0.876,191,27,42,96,138,0,0,174,4,1,1,66.37,74.33,42,96,184.0,158.0,181.66666666666666,186.66666666666666,171.70833333333334,161,15,2
2025-04-12 21:00:00,161,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,171,155,21,1,49,Evening,0,0,0,25,11,17,1,12,13,4,29,0.739,0.739,161,57,42,96,138,0,0,113,2,1,0,51.21,57.36,42,96,191.0,142.0,185.0,186.66666666666666,173.08333333333334,171,15,2
2025-04-12 22:00:00,171,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,161,164,22,1,49,Evening,0,0,0,30,13,17,1,14,16,7,38,0.784,0.784,171,47,42,96,138,0,0,133,2,1,1,58.76,65.81,42,96,161.0,143.0,178.66666666666666,180.66666666666666,173.875,161,15,2
2025-04-12 23:00:00,161,5,Thursday,4,1,0,No Holiday,2,Cold/Flu Season,1,218,0,0,0,0,1,0,0,Normal Operations,0,129,158,23,1,49,Night,0,0,0,26,11,19,1,12,14,4,29,0.739,0.739,161,57,36,82,118,0,0,113,2,2,0,51.21,57.36,36,82,171.0,147.0,174.33333333333334,178.0,175.04166666666666,129,15,0
2025-04-13 00:00:00,79,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,76,100,0,1,15,Night,0,0,0,11,4,7,0,4,7,3,26,0.58,0.58,126,92,36,82,118,0,0,0,5,1,0,40.85,45.75,36,82,161.0,131.0,164.33333333333334,174.66666666666666,175.625,76,15,0
2025-04-13 01:00:00,76,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,78,103,1,1,15,Night,0,0,0,15,5,6,0,6,9,3,26,0.58,0.58,126,92,36,82,118,0,0,0,6,2,0,41.1,46.03,36,82,79.0,139.0,137.0,157.83333333333334,173.45833333333334,78,15,0
2025-04-13 02:00:00,78,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,74,98,2,1,15,Night,0,0,0,14,5,7,0,5,9,2,24,0.58,0.58,126,92,36,82,118,0,0,0,3,2,0,38.75,43.4,36,82,76.0,131.0,105.33333333333333,139.83333333333334,170.83333333333334,74,15,0
2025-04-13 03:00:00,74,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,70,98,3,1,15,Night,0,0,0,15,5,7,0,6,9,3,26,0.58,0.58,126,92,36,82,118,0,0,0,6,1,0,41.1,46.03,36,82,78.0,132.0,77.66666666666667,121.0,168.625,70,15,0
2025-04-13 04:00:00,70,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,70,99,4,1,15,Night,0,0,0,12,4,4,0,5,7,2,24,0.58,0.58,126,92,36,82,118,0,0,0,7,1,0,39.75,44.52,36,82,74.0,138.0,76.0,106.5,166.20833333333334,70,15,0
2025-04-13 05:00:00,70,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,104,97,5,1,15,Night,0,0,0,9,3,10,0,3,6,3,26,0.58,0.58,126,92,36,82,118,0,0,0,2,0,0,40.1,44.91,36,82,70.0,141.0,74.0,89.66666666666667,163.375,104,15,0
2025-04-13 06:00:00,104,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,4,0,0,0,0,Normal Operations,0,98,126,6,1,15,Night,0,0,0,24,8,9,1,9,15,6,35,0.58,0.58,126,92,36,82,118,0,0,18,5,1,0,45.65,51.13,36,82,70.0,168.0,71.33333333333333,74.5,160.41666666666666,98,15,0
2025-04-13 07:00:00,98,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,120,124,7,1,15,Morning,0,0,0,19,6,9,0,7,12,1,21,0.58,0.58,126,92,42,96,138,0,0,11,5,2,0,37.65,42.17,42,96,104.0,161.0,81.33333333333333,78.66666666666667,157.75,120,15,1
2025-04-13 08:00:00,120,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,7,0,0,0,0,Normal Operations,0,132,151,8,1,15,Morning,0,0,0,27,9,10,1,10,17,6,35,0.58,0.58,126,92,42,96,138,0,0,34,4,3,0,45.4,50.85,42,96,98.0,205.0,90.66666666666667,82.33333333333333,155.125,132,15,1
2025-04-13 09:00:00,132,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,8,0,0,0,0,Normal Operations,0,138,166,9,1,15,Morning,0,0,0,28,10,12,1,11,17,4,29,0.606,0.606,132,86,42,96,138,0,0,53,2,1,0,43.23,48.42,42,96,120.0,216.0,107.33333333333333,89.33333333333333,151.58333333333334,138,15,1
2025-04-13 10:00:00,138,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,13,0,0,0,0,Normal Operations,0,128,163,10,1,15,Morning,0,0,0,33,11,13,1,13,20,8,40,0.633,0.633,138,80,42,96,138,0,0,65,5,0,1,52.03,58.27,42,96,132.0,215.0,116.66666666666667,99.0,148.08333333333334,128,15,1
2025-04-13 11:00:00,128,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,9,0,0,0,0,Normal Operations,0,130,169,11,1,15,Morning,0,0,0,29,10,11,1,11,18,5,32,0.587,0.587,128,90,42,96,138,0,0,45,2,1,0,43.73,48.98,42,96,138.0,215.0,130.0,110.33333333333333,144.875,130,15,1
2025-04-13 12:00:00,130,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,10,0,0,0,0,Normal Operations,0,117,178,12,1,15,Morning,0,0,0,31,11,14,1,12,19,6,35,0.596,0.596,130,88,42,96,138,0,0,49,3,1,0,46.13,51.67,42,96,128.0,221.0,132.66666666666666,120.0,141.25,117,15,1
2025-04-13 13:00:00,117,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,127,153,13,1,15,Morning,0,0,0,21,7,15,1,8,13,4,29,0.58,0.58,126,92,42,96,138,0,0,31,1,1,0,41.45,46.42,42,96,130.0,198.0,132.0,124.33333333333333,137.45833333333334,127,15,1
2025-04-13 14:00:00,127,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,1,0,0,0,0,Normal Operations,0,111,152,14,1,15,Morning,0,0,0,22,7,11,1,8,14,3,26,0.583,0.583,127,91,42,96,138,0,0,43,3,1,0,40.5,45.36,42,96,117.0,191.0,125.0,127.5,134.08333333333334,111,15,1
2025-04-13 15:00:00,111,6,Sunday,4,1,0,No Holiday,0,Normal,0,218,0,0,0,0,0,0,0,Normal Operations,0,126,146,15,1,15,Evening,0,0,0,20,7,11,1,8,12,3,26,0.58,0.58,126,92,42,96,138,0,0,25,2,2,0,40.1,44.91,42,96,127.0,197.0,124.66666666666667,128.66666666666666,131.41666666666666,126,15,2
